dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,아파트비율_퍼센트,station_count_일반철도,station_count_지하철,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,worker_density,business_density,station_density_지하철,기타지역비율_pct
11040690,송정동,0,681394.466015134,11.644212448897015,5.268690232653111,1.2458779318877198,0,34.92,0,1,857,6009,2854,2756,913,0.0040446468784475,0.0013398993468877,1.4675786931957765e-06,81.84121938656216
11040700,용답동,0,2375334.161802022,3.344467538709492,7.409071885235546,4.778252896566284,0,24.56,0,5,821,8046,3172,11442,2317,0.0048170064591128,0.0009754417030033,2.1049669896490493e-06,84.46820767948867
11040710,왕십리도선동,0,709747.3358944025,14.0738241282594,10.844767830017725,3.031861029755316,0,86.54,0,10,3606,16714,5949,10293,3148,0.0145023439741186,0.004435381213497,1.4089521008567652e-05,72.04954701196756
11040720,금호2·3가동,0,630718.9454332939,19.81756488931824,5.692012064322785,2.2443790402441897,0,68.77,0,2,2832,13347,5774,2969,1422,0.0047073264905865,0.0022545699796611,3.170984500226677e-06,72.24604400611479
11040730,옥수동,0,1920719.090109008,5.0244149957843165,1.428347638789639,1.2417565153020649,0,95.95,0,4,3896,15232,6274,4729,1361,0.0024620987130955,0.0007085887816711,2.0825533627367444e-06,92.30548085012398
11050530,화양동,0,1135446.812010598,12.825389829593837,9.780902410952068,9.00394415271564,0,28.52,0,4,916,19028,3249,16150,2999,0.0142234755772135,0.0026412509756076,3.522842248226275e-06,68.38976360673846
11050540,군자동,0,737460.1372972513,21.25785257265508,9.960494410457173,7.066679977656516,0,16.8,0,3,1578,12833,4659,9773,2286,0.0132522417220881,0.0030998285661202,4.068016490971494e-06,61.71497303923123
11050550,중곡1동,0,614033.6009455529,18.721074883459373,13.680945837036065,1.7721843792660823,0,10.82,0,3,1235,10124,3880,6454,1977,0.0105108254498717,0.0032196935101326,4.885726115527604e-06,65.82579490023848
11050560,중곡2동,0,545123.0428054762,28.165672426898748,12.794681114292796,2.391655357313434,0,5.88,0,4,2070,13139,5312,7667,2133,0.0140647145649927,0.003912878070579,7.337792912478289e-06,56.64799110149502
11050570,중곡3동,0,601404.2505817785,20.226503815679457,10.93161069073599,3.319578774913954,0,11.74,0,2,1442,9782,4503,5696,1537,0.0094711668472498,0.0025556852956852,3.3255501570399794e-06,65.52230671867059
11050580,중곡4동,0,2311686.975970048,9.807160700476192,2.5456921971902444,1.2099480749063165,0,4.16,0,3,2677,16666,8251,4421,1692,0.0019124561612091,0.0007319330071852,1.2977535588390547e-06,86.43719902742725
11050590,능동,0,1091266.620928269,9.917742423334545,3.769733653742507,0.833175545740582,0,1.39,0,4,924,7760,2413,6811,1146,0.0062413711455262,0.001050155826277,3.6654653622235847e-06,85.47934837718236
11050600,구의1동,0,594547.3377039409,26.466262533475053,12.128180938713715,2.295850031810833,0,16.86,0,1,2022,16006,5099,6825,2280,0.0114793214384617,0.0038348502387828,1.6819518591152747e-06,59.1097064960004
11050610,구의2동,0,1386971.8853216723,14.1277567350382,4.207775349455798,10.580601849865989,0,20.31,0,2,3452,15328,6830,5372,1652,0.0038731859360763,0.0011910839848097,1.441990296379895e-06,71.08386606564001
11050620,구의3동,0,1026770.2186114228,11.56886983972397,9.610457784507553,1.3650412649682115,0,66.32,0,2,3858,17322,6660,15629,3261,0.0152215166709685,0.0031759783648364,1.947855482880356e-06,77.45563111080027
11050630,광장동,0,2391913.4431120986,5.046589923701295,3.946926433433705,4.13399752059441,0,87.85,0,1,7792,20057,6122,12054,2088,0.0050394800174149,0.0008729412872376,4.1807532913679677e-07,86.87248612227059
11050640,자양1동,0,568431.369456211,26.602618117228456,11.964727977823951,2.1803766541652783,0,16.51,0,1,2101,14218,5514,10177,2067,0.0179036565303508,0.0036363228896762,1.7592273293063616e-06,59.25227725078231
11050650,자양2동,0,1656250.4546226012,9.201955730066771,4.64349379730419,2.143534142657677,0,38.85,0,2,2885,14363,6380,5573,1871,0.0033648292650499,0.0011296600672722,1.2075468383455636e-06,84.01101632997137
11050660,자양3동,0,1195503.3965950874,8.4265051515704,4.798802959918649,2.6633565212141144,0,82.56,0,4,4368,16089,6764,7030,1809,0.005880368069186,0.0015131701048588,3.345870878626476e-06,84.11133536729683
11050670,자양4동,0,1179121.316773601,12.86938379989771,7.444330326940854,1.2691951140545084,0,41.86,0,4,1692,12336,5855,5834,2084,0.0049477521243648,0.0017674177969106,3.392356615951251e-06,78.41709075910693
11060710,회기동,0,766332.5189408528,10.432773563016054,9.118081565755949,6.589171432681212,0,52.14,0,3,1011,7323,2060,11644,1318,0.0151944485090378,0.0017198800356331,3.914749701744549e-06,73.85997343854679
11060720,휘경1동,0,521397.6276853318,12.161444699682647,8.90504085307405,0.8920171420897349,0,70.63,0,4,1425,9274,3013,4043,1326,0.007754158794068,0.0025431646205625,7.671688146493293e-06,78.04149730515357
11060730,휘경2동,0,1112757.5054327354,12.753344167961348,5.470974992440477,4.2304582059190015,0,64.92,0,3,2811,15554,5799,5215,1197,0.0046865556731743,0.0010757060672655,2.696005181116602e-06,77.54522263367917
11060800,청량리동,1,1203482.1013895755,11.058870257106197,9.263556146864104,3.676542233735689,0,63.34,3,4,1544,9619,7579,7852,1796,0.0065244011447022,0.001492336278131,3.3236888154366783e-06,76.00103136229401
11060810,용신동,1,1617172.3870440316,12.473569435125157,17.07720731802596,2.0543778494513054,0,65.02,3,9,3883,25161,9366,28958,6720,0.0179065634757418,0.0041554011519091,5.565269399878331e-06,68.39484539739757
11060820,제기동,1,1180807.747504301,16.291278346343184,20.08403459641699,2.5260551597108187,0,40.15,3,7,1962,13427,7625,11403,4980,0.0096569488335457,0.0042174520030744,5.928145385847599e-06,61.098631897529
11060830,전농1동,1,1125837.1944873373,17.11187425463476,11.029820250974808,5.220013153769673,0,55.62,3,6,4034,19379,8744,7609,2708,0.0067585260437209,0.002405321136338,5.329367362639741e-06,66.63829234062075
11060840,전농2동,0,976821.1385074372,8.213191488406455,3.441000452713137,9.160002231763368,0,85.04,0,3,2542,9914,5502,4972,1234,0.0050899799399777,0.0012632814251674,3.071186608997044e-06,79.18580582711704
11060860,답십리2동,0,875076.2664751676,12.012774532152031,11.213332448168616,1.5852601019521264,0,84.26,0,2,3298,15810,8405,8740,2603,0.0099877008836099,0.0029745978718577,2.285515076340949e-06,75.18863291772723
