행정동코드,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct
11040680,1054518.4597514926,26.096559543855207,0.0,24.714436647141476
11040690,681926.675219386,0.0,0.0,39.68629022510803
11040700,2377186.3966083,6.573120432328906,8.213054275182623,11.89447194815815
11040710,710297.0156139513,5.862489156908189,2.3726571532101803,74.78516747361468
11040720,631206.2289360657,0.0,2.30141529567724,77.36548764526684
11040730,1922203.1721744211,0.0,0.0,29.32651114069723
11080580,489303.5680115503,0.0664070702777336,1.6756123910362182,51.48531898256654
11080590,518516.70312956907,0.0,2.1370085872354365,76.52861469212183
11080600,1379593.4729490285,0.1085418878359757,2.461399794149711,30.59758296011324
11080610,553015.2708159051,6.270546683590557,0.0,67.75590543772867
11080620,411972.0994256949,0.0,0.2173124047573147,82.84372300607006
11080630,1094907.5154601943,8.034499388492162e-05,3.2240334628589144e-05,51.36679744549916
11080640,3327180.6493069315,1.5869316053325606,0.0,20.26243461771448
11080650,3570972.7601634436,1.0920877972330036,0.0,17.276427796497966
11080660,797325.9038741692,2.434098146780481,2.978111219511786,77.24967790176387
11080680,588011.386444117,20.893997684791003,0.0,63.98918526385235
11080710,801770.1407160012,4.913377581611917,3.7770169044901714,67.33984438922276
11080720,1364923.1794613984,1.8054314060167247,11.775541526331612,36.060371417617745
11080760,708557.6613553825,0.0,0.0,85.63378594786914
11080770,679904.9326949937,4.03016681926146,0.0,79.43363267772523
11080780,652611.8868210473,2.055258419416298,0.0,77.47434810696983
11080810,2879959.41153266,1.0555248931033585,0.684421391400076,42.764460405802765
11080820,926242.036127248,6.927541325417005,1.7030713072038426,61.546262002289694
11080830,724795.7371458238,4.623846931270767,0.1009139485748342,54.77704510581224
11080840,1404550.5378679812,4.902801704828416,0.8041227906605624,54.40183614312632
11080850,1705088.7158956714,0.6084231191777547,6.1995262822599,46.14838670750082
11240510,1075311.079421083,1.2628576055696423,9.62870230316958,30.922773589582448
11240520,2564595.7671117433,2.2612000024982395,8.318409679425145,18.52562711908376
11240530,522316.8036907272,4.210247247381855,9.179958640272426,46.987046328863194
11240540,509628.6730070843,8.188186858428766,0.0,76.86685212080722
11240550,575267.4399562683,0.0,0.0,60.67430406012815
11240560,890702.2959561547,4.430636917538797,0.0,41.0002260700862
11240570,609269.1981193487,17.30342571484376,6.498882476288028,45.35690669329679
11240580,769853.3722061955,33.6368183863245,1.3722053096584237,47.13601304467992
11240590,3085137.8850550973,0.7150972947039967,0.0,11.117672553453543
11240600,1648894.585289176,11.12686548205937,1.419694187555263,35.57369153997586
11240610,686936.3788711982,15.78202797150513,0.0,67.04318082655575
11240620,631032.8769514296,3.7030513153122766,0.0,46.31504478212849
11240630,946929.6934909874,26.144712974029765,6.820405537384644,44.93090683069481
11240640,953353.615874517,7.393965688727874,1.3633342322909394,54.94977042379451
11240650,1014754.6496118576,23.754674119865232,4.018401572793612,31.063637724498783
11240660,1393250.3076976822,34.00060031089553,1.1717779091183498,29.13266415753531
11240670,932326.3930574816,9.055449623153017,8.542672962288798,55.079899556640264
11240680,612556.066276383,11.939736915256857,0.0,56.586308580255974
11240690,2242068.763393828,2.615791057699034,1.5907973344974495,15.036264293501734
11240710,1029013.5915766852,20.68148478718565,1.5575989356410418,44.575363387297806
11240750,780216.1616542632,0.0,0.0255917412954593,63.20364816129519
11240770,1508025.5931951718,7.284858903312139,11.844982602188017,15.301558738904966
11240780,723498.097451855,0.0,19.256352457867585,34.07733923120613
11240790,2686893.9481151667,4.375227463160052e-05,27.73093610134821,17.11630014650074
11240800,1542667.7495205824,10.692868057561022,2.5062292010554756,36.25195097558976
11240810,1278375.4975083026,14.801222216695187,0.0,31.974299892189535
11240820,2640695.0039777635,0.4551697243314829,0.0,2.644521067127558
11150510,1433134.5581721163,15.158537533189644,19.420077983872066,24.14616792221519
11150520,1021372.283455482,2.6122005249384133,17.589614129981687,60.49174833240178
11150530,531858.841567519,8.89282461876711,0.0,72.76253405047773
11150540,577502.7766633187,8.940943885731016,0.0,69.08096439918906
11150570,622409.8476765241,16.253530150214125,0.0,58.53472543219153
11150580,606821.3920198567,15.595044510948243,0.0,56.17966296997475
11150590,918054.6671921492,5.044288701416331,2.5380054616185412,39.20460390114337
11150600,469881.04502909514,7.472615748073877,0.0,61.06045121824788
11150610,638313.0211277405,12.340818515786587,0.0,43.915710532545994
11150620,444293.6712249703,6.923490719475218,0.0,50.29183206746752
11150630,1230648.0127421624,6.480539437907021,2.0203221236098363,32.132233949298275
11150640,747580.5593865034,10.67509038763436,3.956363027186248,62.19597511111486
11150650,525907.7417553421,17.328938039258233,8.621015606617819,43.16215264448308
11150660,2756581.471824586,6.222046505901481,0.8169953637867411,20.262854146452483
11150690,940900.234995892,7.337060468077553,5.099083352892293,53.17543660015228
11150700,1234150.6627275948,2.5190997851854227,5.195122619956822,40.28984627343843
11150710,1766389.795422691,3.359525250529104,13.60110391384185,51.95975823322896
11150720,997159.98999726,29.744197038623632,0.0,42.18211819940737
11190540,8437681.441971965,7.5089724968561296,17.750423658738118,6.258987414753199
11190550,745316.8817555531,32.73262929528223,6.69823582721108,40.13986595370246
11190560,1581335.817405512,6.450009205976122,10.224391448055757,34.953556128528184
11190610,974928.178597524,12.673710754713731,1.5336159559297802,26.427233995657605
11190620,2874643.8452634625,11.055931812284072,16.512656822535618,11.165761647016549
11190630,722936.5076651262,9.435143683899746,1.99405781814769,58.39834730813149
11190650,520091.8909809202,13.140741219997803,0.0,66.75328382701137
11190660,322606.87568529934,4.451306175810337,0.004530105477015,77.24100143420168
11190670,494660.8354668362,2.0627751821851272,7.542693644785678,70.70904172773015
11190680,618363.6414538965,6.201900076659041,0.0,69.8578081446213
11190690,647180.4316647771,11.24064252994,11.556924554180824,50.59636071306252
11190700,498985.98638006113,7.345929526934282,0.0,75.78176232097161
11190710,572548.8344834695,11.094057436569464,0.0,61.74979883924666
11190720,921711.298189866,13.484739471471888,1.5995788995685983e-06,52.19565042779812
11190730,846384.3645196548,2.7259860386490313,6.596794097406132,58.65861445230847
11190740,1372116.247718644,38.08455680614253,2.824366096737561,22.463374370174257
11190750,585894.1943435005,11.316820088692722,0.0,60.52589018152224
11190760,1786737.8583434294,18.049344919770206,11.12708308930902,22.697707032625956
11030510,865906.0371970655,2.964512171407678,5.626617565305347,53.30950747702919
11030520,1966884.868783935,0.0,0.8816204291546406,14.13112107973008
11030530,1177807.8694614836,11.209789760637364,14.526811430515629,17.77988884539646
11030570,708986.8392685908,9.089065537449,6.380348821940244,47.70306956913794
11030580,446193.3163355488,0.0,29.55774616525133,56.70361875473529
11030590,277535.98660255445,0.0,0.1333922457198611,87.03683775107413
11030630,2872813.4483326273,0.0,9.567766903215498,18.999178061714044
11030640,1205563.1389303654,0.2488654900398092,12.02954839251943,12.150064851240876
11030650,582908.090571484,11.66396271552186,0.0,64.0376342851022
11030660,874257.6690967019,2.155041956651764,0.2095876483195731,50.93705941605896
11030690,2821993.993369319,3.0568610564971825,16.657262183027115,15.84996784988487
