dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도
11020550,명동,0,968876.2596072336,31.892053672161108,3.2905623581199923,2.163342593720772,0,170,1481,944,140423,8437,46.02,15,0
11020570,필동,0,1463586.7173389706,10.308809679348435,4.028769853909783,2.87302168383506,0,336,2488,1188,26509,3505,46.24,8,0
11020580,장충동,0,1017158.9421082004,11.498358873218011,1.063478068700618,5.424994692459099,0,390,3009,1149,7456,950,8.01,13,0
11020590,광희동,0,736648.8912997656,36.46787409137971,0.8711701171110047,3.118857407219069,0,307,3911,1572,33150,8662,75.61,16,0
11020600,을지로동,0,611191.8241216319,43.31118257793366,1.05837301429628,0.9361734867777648,0,205,2115,708,31160,8714,90.3,16,0
11020650,신당5동,0,319464.4409896149,14.13217977131634,3.685916396476245,16.753696092781446,0,966,6445,2750,4180,1574,67.33,5,0
11020670,황학동,0,328391.1913211211,32.33959212343392,0.6194955383758399,9.607153395094713,0,1106,8648,2943,5479,2417,72.45,8,0
11020680,중림동,1,484023.16386115225,12.844267641974568,3.557092142840245,11.073081642976067,3,1648,7373,3127,7672,1248,81.33,9,4
11020690,신당동,0,534537.9543277827,25.71174523792672,4.860491431027436,10.832981593187816,0,464,4781,2172,22759,11624,34.32,11,0
11020700,다산동,0,523575.8824797477,11.22872161993293,3.807369441082177,27.184819259856045,0,1128,8160,4032,8772,2049,11.2,9,0
11020710,약수동,0,485866.1432877514,7.5551310241491185,1.2283623437038715,13.083303490519585,0,1715,8907,5486,4279,1215,81.68,5,0
11020720,청구동,0,342312.10888944694,9.175480867404524,4.407018364340472,17.27114835846222,0,1364,7513,4094,4672,1235,78.35,5,0
11020730,동화동,0,326798.3838419116,11.627744586832828,3.2114715166112897,11.9401815470339,0,1333,5632,2973,4177,1255,82.66,5,0
11030510,후암동,1,865244.0803748902,5.142871992061927,2.6631241073752383,21.674043482147063,3,1794,9892,4312,4775,1277,11.09,5,4
11030520,용산2가동,0,1965379.646328625,1.5281863414429178,1.118336797542414,5.5045553182518,0,696,5431,2785,2067,734,10.37,2,0
11030530,남영동,1,1176908.797605099,8.091336818180633,0.7140750291200192,4.99666053379922,3,353,4071,2405,18878,1919,25.21,8,4
11030570,원효로2동,0,708448.6920712206,10.044050640106985,2.7773084579362712,10.752539765678089,3,1710,8428,3498,5282,1262,64.98,5,4
11030580,효창동,0,445853.9028966531,4.180895137123014,2.54423373134956,14.505998568654013,0,1428,6916,2341,2158,703,49.68,6,0
11030590,용문동,0,277325.00179992145,10.5042447291685,1.1841375259347453,22.71204192644746,0,1266,6995,3146,2096,850,52.39,6,0
11030630,이촌1동,0,2870622.4573845994,1.0277952709423646,0.720134828807773,3.4900636969925256,0,4807,14024,6102,4075,1469,99.75,6,0
11030640,이촌2동,0,1204647.7115449945,1.491506473293843,0.461217691498073,2.540333986136832,0,868,4529,2471,1085,478,84.42,1,0
11030650,이태원1동,0,582461.1004865179,15.732821156712696,1.1817058136193554,17.763118593409388,0,443,3682,1895,7749,1838,32.25,2,0
11030660,이태원2동,0,873587.4397270826,5.709252225392434,0.8073884941925232,16.52568383593838,0,767,5431,2465,3032,1064,23.37,3,0
11030690,서빙고동,0,2819832.46527736,1.424736725758356,0.4832627414830167,4.139163315817066,0,2031,7294,3107,4650,721,61.78,5,0
11030700,보광동,0,714558.4725689037,5.280245257731391,2.5702886384884427,23.03973597851204,0,801,6762,3584,1821,882,22.14,2,0
11030710,청파동,1,885524.0864885414,9.776848328028825,6.83161531149293,21.66788829467936,3,1459,12679,4705,10412,2255,1.19,8,4
11030720,원효로1동,0,588618.2441152311,16.844882381299257,1.772897209254835,14.075691936292452,3,2038,11901,3068,9884,2212,66.05,9,4
11030730,한강로동,0,2867675.943997137,9.161125534946189,1.044720458827025,4.20622464578896,3,2208,14078,4730,53052,6011,81.55,10,4
11030740,한남동,0,3029614.718166791,6.485232545027392,0.8975517873874316,10.832671709203098,0,2040,11005,4710,21222,3387,54.34,6,0
11040520,왕십리2동,0,372143.4604807907,7.61601119464618,2.1634625093688724,18.89710578576536,0,2113,9953,4029,2409,1117,81.3,7,0
11040540,마장동,0,1034489.291812161,14.35645056461348,3.311861812378301,10.772673246722434,0,2387,13279,5907,12105,3557,63.24,7,0
11040550,사근동,0,1168326.7093078103,4.61531577278212,10.839002997433274,6.948837170303144,0,987,8867,2093,11029,1205,40.19,9,0
11040560,행당1동,0,573130.4000000659,10.32370892183263,2.354463464333024,9.285650151307252,0,1828,8626,3231,9568,1543,80.32,9,0
11040570,행당2동,0,457322.1761841619,3.5772771629744247,3.487846531107789,14.596370472755924,0,3435,13558,5858,2131,930,95.74,8,0
11040580,응봉동,0,553164.5845739627,2.020367004050708,1.7058094186609374,10.960089650509843,0,2460,8812,3669,1006,553,73.28,2,0
11040590,금호1가동,0,445096.9507123839,4.487869518463097,3.0570107681802674,10.66698426135301,0,2104,8632,4009,2109,870,85.05,3,0
11040620,금호4가동,0,831211.830733361,2.732980245180653,1.6312700550777406,8.234000317662446,0,2115,8371,3668,2271,943,85.6,4,0
11040650,성수1가1동,0,1884441.4977924544,5.0097376007869165,12.658301420871132,4.847735368141818,0,1721,9794,3877,15977,2863,69.16,4,0
11040660,성수1가2동,0,929378.449226402,10.89543295143871,2.5768628032107133,7.900587053409004,0,1339,7648,2956,28072,4557,66.72,4,0
11040670,성수2가1동,0,1184060.9126513745,13.140093642042585,2.027222320471044,9.729921737301414,0,1299,8743,4563,17452,3164,46.49,1,0
11040680,성수2가3동,0,1053696.7254850871,31.27483400130433,1.3640148320016106,3.994258319388027,0,944,6387,2716,62482,7704,67.17,3,0
11040690,송정동,0,681394.466015134,5.268690232653111,1.2458779318877198,11.644212448897015,0,857,6009,2854,2756,913,34.92,1,0
11040700,용답동,0,2375334.161802022,7.409071885235546,4.778252896566284,3.344467538709492,0,821,8046,3172,11442,2317,24.56,5,0
11040710,왕십리도선동,0,709747.3358944025,10.844767830017725,3.031861029755316,14.0738241282594,0,3606,16714,5949,10293,3148,86.54,10,0
11040720,금호2·3가동,0,630718.9454332939,5.692012064322785,2.2443790402441897,19.81756488931824,0,2832,13347,5774,2969,1422,68.77,2,0
11040730,옥수동,0,1920719.090109008,1.428347638789639,1.2417565153020649,5.0244149957843165,0,3896,15232,6274,4729,1361,95.95,4,0
11050530,화양동,0,1135446.812010598,9.780902410952068,9.00394415271564,12.825389829593837,0,916,19028,3249,16150,2999,28.52,4,0
11050540,군자동,0,737460.1372972513,9.960494410457173,7.066679977656516,21.25785257265508,0,1578,12833,4659,9773,2286,16.8,3,0
11050550,중곡1동,0,614033.6009455529,13.680945837036065,1.7721843792660823,18.721074883459373,0,1235,10124,3880,6454,1977,10.82,3,0
11050560,중곡2동,0,545123.0428054762,12.794681114292796,2.391655357313434,28.165672426898748,0,2070,13139,5312,7667,2133,5.88,4,0
11050570,중곡3동,0,601404.2505817785,10.93161069073599,3.319578774913954,20.226503815679457,0,1442,9782,4503,5696,1537,11.74,2,0
11050580,중곡4동,0,2311686.975970048,2.5456921971902444,1.2099480749063165,9.807160700476192,0,2677,16666,8251,4421,1692,4.16,3,0
11050590,능동,0,1091266.620928269,3.769733653742507,0.833175545740582,9.917742423334545,0,924,7760,2413,6811,1146,1.39,4,0
11050600,구의1동,0,594547.3377039409,12.128180938713715,2.295850031810833,26.466262533475053,0,2022,16006,5099,6825,2280,16.86,1,0
11050610,구의2동,0,1386971.8853216723,4.207775349455798,10.580601849865989,14.1277567350382,0,3452,15328,6830,5372,1652,20.31,2,0
11050620,구의3동,0,1026770.2186114228,9.610457784507553,1.3650412649682115,11.56886983972397,0,3858,17322,6660,15629,3261,66.32,2,0
11050630,광장동,0,2391913.4431120986,3.946926433433705,4.13399752059441,5.046589923701295,0,7792,20057,6122,12054,2088,87.85,1,0
11050640,자양1동,0,568431.369456211,11.964727977823951,2.1803766541652783,26.602618117228456,0,2101,14218,5514,10177,2067,16.51,1,0
11050650,자양2동,0,1656250.4546226012,4.64349379730419,2.143534142657677,9.201955730066771,0,2885,14363,6380,5573,1871,38.85,2,0
11050660,자양3동,0,1195503.3965950874,4.798802959918649,2.6633565212141144,8.4265051515704,0,4368,16089,6764,7030,1809,82.56,4,0
11050670,자양4동,0,1179121.316773601,7.444330326940854,1.2691951140545084,12.86938379989771,0,1692,12336,5855,5834,2084,41.86,4,0
11060710,회기동,0,766332.5189408528,9.118081565755949,6.589171432681212,10.432773563016054,0,1011,7323,2060,11644,1318,52.14,3,0
11060720,휘경1동,0,521397.6276853318,8.90504085307405,0.8920171420897349,12.161444699682647,0,1425,9274,3013,4043,1326,70.63,4,0
11060730,휘경2동,0,1112757.5054327354,5.470974992440477,4.2304582059190015,12.753344167961348,0,2811,15554,5799,5215,1197,64.92,3,0
11060800,청량리동,1,1203482.1013895755,9.263556146864104,3.676542233735689,11.058870257106197,0,1544,9619,7579,7852,1796,63.34,4,3
11060810,용신동,1,1617172.3870440316,17.07720731802596,2.0543778494513054,12.473569435125157,0,3883,25161,9366,28958,6720,65.02,9,3
11060820,제기동,1,1180807.747504301,20.08403459641699,2.5260551597108187,16.291278346343184,0,1962,13427,7625,11403,4980,40.15,7,3
11060830,전농1동,1,1125837.1944873373,11.029820250974808,5.220013153769673,17.11187425463476,0,4034,19379,8744,7609,2708,55.62,6,3
11060840,전농2동,0,976821.1385074372,3.441000452713137,9.160002231763368,8.213191488406455,0,2542,9914,5502,4972,1234,85.04,3,0
11060860,답십리2동,0,875076.2664751676,11.213332448168616,1.5852601019521264,12.012774532152031,0,3298,15810,8405,8740,2603,84.26,2,0
11060870,장안1동,0,1341140.8014898573,15.014979600709005,2.1076318145367745,13.73337334075092,0,4601,22705,10080,22014,5980,58.19,2,0
11060880,장안2동,0,995877.0812284732,13.732742071719668,2.7975726544396387,15.068528193789785,0,5336,19287,8069,11387,3477,61.59,0,0
11060890,이문1동,0,1038808.7971404,4.799357347384299,5.128466524405822,12.902719055634632,0,1697,11662,4405,6706,1503,46.15,5,0
11060900,이문2동,0,723336.1432560202,9.808290950172363,1.8687649470673893,12.810572717159996,0,2578,11081,5741,2188,916,77.4,2,0
11060910,답십리1동,1,787641.347694006,9.664233705745866,2.7545946956395206,15.618002836738762,0,4187,17373,6283,9453,3471,81.92,6,3
11070520,면목2동,1,762536.3752363183,10.511117899938478,2.382616928719004,20.531257321978973,0,2281,14007,7315,5735,2198,35.5,6,0
11070540,면목4동,0,842818.455418721,4.798591453437553,2.351213400798057,13.20220338212795,0,1945,10529,5681,5016,2463,52.11,2,0
11070550,면목5동,0,704395.2091784383,7.111440923769301,0.786586958924024,11.325138269279442,0,2168,8723,3707,3117,1067,48.79,2,0
11070570,면목7동,0,1234524.0150640404,4.233787383149711,0.9216208719962158,10.494277361467429,0,2096,12443,6686,4536,1767,49.43,2,0
11070590,상봉1동,1,853561.8367980008,4.604280096686042,2.786321236882116,13.752896306231769,0,3235,13510,6449,6508,1750,66.99,7,0
11070600,상봉2동,1,676924.9459255502,16.850363440992666,1.1665640178487329,16.403348216646506,0,1389,14225,4690,9495,3249,39.73,8,0
11070610,중화1동,1,641000.9120395957,4.881041743746703,4.231912227367291,19.233904005591093,0,2064,10888,5754,3586,1391,36.93,6,0
11070620,중화2동,1,1016175.9160013152,6.835906747200449,1.989803581403592,18.85209003457373,0,1853,14167,7833,6025,2237,13.51,7,0
11070640,묵1동,0,1237485.180428794,4.255150894234272,2.705577335444342,15.292632975855172,0,4659,19911,9130,6227,2120,60.58,6,0
11070650,묵2동,0,668690.7559510663,6.678577498735981,2.7570175710215543,18.065597264589265,0,1816,10723,5522,4536,1788,30.57,6,0
11070680,망우3동,0,961818.5318018144,4.196412052345498,1.9561631797850447,13.850505926389442,0,1424,8925,5310,3717,1309,1.55,0,0
11070690,신내1동,0,2604936.6339994743,4.726381142466036,1.0360404105210614,5.4754667071178975,0,6093,20597,11076,15285,3047,87.59,7,1
11070700,신내2동,0,910579.9236387472,3.363263301734019,2.6769944869773203,5.458857541427184,0,2438,10939,6310,6553,1594,99.85,3,0
11070710,면목본동,1,848365.78313685,9.723761636063758,2.7087237581089245,29.141772010141327,0,2819,20438,9534,7104,3015,12.3,5,0
11070720,면목3·8동,0,1613531.430220525,4.688036661220445,2.319361571354545,10.423584819508529,0,2142,14415,7835,7438,2413,32.44,2,0
11070730,망우본동,0,2945831.542387538,5.864877128926129,2.1533005013327235,7.051761116404236,0,4652,21288,10521,12164,3913,60.39,5,1
11080580,돈암1동,0,488925.34809077566,2.5897272934811384,2.756512531128955,11.095543156974486,0,1739,8136,4390,2164,625,92.68,1,0
11080590,돈암2동,0,518117.1719194885,2.2456980900704786,3.774425044516599,14.23838528624071,0,4249,13659,5518,2852,940,94.46,4,0
11080600,안암동,0,1378526.3863605345,7.088490873680119,11.048804608578838,9.069868282236484,0,1093,10841,2981,14041,1839,35.17,9,0
11080610,보문동,0,552588.386634134,9.907636515233277,2.972274605870041,17.816342342219734,0,1935,10426,3809,5597,1587,60.1,10,0
11080620,정릉1동,0,411654.233031389,7.683109851090101,1.4061200720597384,20.7431554513967,0,2847,10338,4592,2333,1084,78.01,3,0
11080630,정릉2동,0,1094064.485333524,3.7810712093957872,1.7309923790768278,17.476598295985575,0,2836,13028,6685,3403,1332,38.21,2,0
11080640,정릉3동,0,3324627.606889553,1.496834792007424,2.7671799828442345,6.5328668957861895,0,1345,9013,4577,5881,896,13.49,1,0
11080650,정릉4동,0,3568232.306668583,1.2228144538744998,1.2252755088807177,4.734637027611602,0,3161,13748,7118,5112,1474,56.91,2,0
11080660,길음1동,0,796710.2780428466,3.667915796555283,4.779751925757304,12.685117447656571,0,7905,20125,6722,4178,1576,96.76,2,0
11080680,길음2동,0,587556.5427815143,11.57629747976935,1.143726313068348,14.920478480439613,0,4068,12929,4682,5598,1539,93.36,2,0
11080710,월곡1동,0,801148.5144281337,7.718590675677441,3.731568603070587,14.062696187922905,0,4028,14516,7035,5543,1668,74.75,2,0
11080720,월곡2동,0,1363862.6449986238,5.190249343374352,2.389881074890389,8.434293912037965,0,2134,11495,5280,10384,1938,59.32,3,0
11080760,장위1동,0,708007.1947546556,5.592245426672425,2.0847118216708087,29.782624200128176,0,3197,13789,6385,3227,1481,23.16,0,0
11080770,장위2동,0,679375.7924119356,7.510795696867621,2.2705957329307083,21.05747467356701,0,1255,7448,4416,3532,1360,8.98,2,0
11080780,장위3동,0,652103.7834481776,5.360369064914216,2.1313858741037475,16.41035999613815,0,2783,9344,3400,2000,754,85.19,3,0
11080810,성북동,0,2877749.923628326,2.7480695366612307,1.7314031083797987,12.906276932941852,0,1678,9981,4266,7480,1764,10.83,3,0
11080820,삼선동,0,925528.3519526154,9.001543057943548,4.815646035421562,18.977874640417348,0,2474,14047,5677,10727,2472,44.49,7,0
11080830,동선동,0,724236.3137330249,13.1039976209446,6.483988068399032,16.838221963636055,0,1238,10766,3002,10928,2601,26.28,5,0
11080840,종암동,0,1403462.327063302,6.677419290018386,3.195755167643329,14.907868664561944,0,5501,22123,10059,8511,2698,65.65,3,0
11080850,석관동,0,1703758.6633156778,5.474183108551004,3.9774585244295655,13.71530794316904,0,3633,19439,10718,9303,2576,45.55,7,0
11090600,번1동,0,626560.6523036485,13.145114506012831,2.7149723763940754,24.744013379880386,0,1341,10779,5254,9154,2252,24.88,2,0
11090610,번2동,0,973558.5116256434,3.424302833868357,1.790709140469602,10.863768256883942,0,1331,7875,5669,3306,717,39.8,1,0
11090620,번3동,0,1080354.8515131683,2.87732423310334,1.523617762583542,4.45323175630265,0,1794,8200,6360,2933,832,94.81,0,0
11090630,수유1동,0,1648718.7929156155,4.011218461993173,2.4153985717772035,11.052829216892258,0,1918,11372,6570,5823,1753,10.14,3,0
11090640,수유2동,0,581177.02928687,9.462752879794497,2.642537786163321,24.75881480604317,0,2065,11202,7255,4118,1659,36.42,2,0
11090650,수유3동,0,745080.9524737196,14.725169038155986,2.121055223671195,25.915099930871584,0,1594,14392,7009,8885,2992,15.97,3,0
11090690,삼양동,0,923394.3216598168,5.185458181705592,2.9992743621079043,21.18397065433228,0,2574,12641,7193,3522,1301,39.32,4,0
11090700,미아동,0,840567.7338097914,9.352659596012938,4.010190990332415,20.65726805736381,0,1701,12396,6756,6790,2088,17.62,4,0
11090710,송중동,0,1074979.9840741851,9.786968420833384,2.6987730537599184,22.830877074568555,0,3127,16570,8926,8670,2670,35.53,2,0
11090720,송천동,0,929209.3075045171,11.40052905439012,3.314460148234624,27.45931710550702,0,2087,13633,9035,6849,2304,18.23,4,0
11090730,삼각산동,0,621441.3168800542,3.7695898868235695,2.998527726975925,11.72598313451065,0,6041,17641,6924,3210,1465,99.29,2,0
11090740,우이동,0,10579790.15684463,1.015975491510574,0.2451849561195684,2.085497872162538,0,2069,10840,6906,5267,1385,12.72,4,0
11090750,인수동,0,2995754.95050948,3.123227378393476,1.8644041230998936,9.53974910005094,0,3074,15778,10221,6251,1932,7.74,3,0
11100510,쌍문1동,0,1174885.560468361,3.1520086175567315,5.296168327509238,15.842038545104051,0,2289,11569,6785,4217,1118,28.13,3,0
11100520,쌍문2동,0,540781.8048788009,8.887883653262193,3.709125712192167,23.112380261386235,0,1922,10071,5917,4733,1370,44.36,1,0
11100530,쌍문3동,0,504422.9298473836,10.505956122026683,2.6246276061508977,24.23466598121623,0,1590,9766,5096,4645,1227,37.04,1,0
11100540,쌍문4동,0,554447.0182321169,2.334799615933359,3.826085693104292,11.768072372339232,0,2733,10152,5174,1992,796,88.59,1,0
11100550,방학1동,0,1040065.5393087548,9.835101892975256,4.301884209538561,14.962419150449357,0,3236,15430,9089,13212,2545,54.32,1,0
11100560,방학2동,0,1091985.6081384963,4.10904289078741,1.8934767490512607,15.977851667125382,0,1901,9974,6670,3233,1292,4.49,1,0
11100570,방학3동,0,1949549.809847569,1.5535135734975096,1.2917363062146132,4.63884471028735,0,4026,13778,8278,2995,1125,95.51,2,0
11100590,창1동,0,1121318.0350163437,3.6002266453782608,2.305456213512074,9.809905644202004,0,3064,13906,7072,3287,1383,80.91,4,0
11100600,창2동,0,653945.3199284887,10.40687181000013,2.0633379664853977,25.29214716209066,0,3397,16574,8212,4298,1667,33.77,1,0
11100610,창3동,0,654987.2585619986,5.918990029053468,2.912755238143709,17.428023223730584,0,1413,7335,4445,2107,1028,28.69,0,0
11100620,창4동,0,1139307.1425799911,6.335551144423275,2.6961255247785787,5.769063779887103,0,3711,15405,7057,8554,1779,99.16,3,0
11100630,창5동,0,700942.9110056368,11.013933855967643,3.097632535486685,12.591791728634409,0,2882,14012,6987,7116,1847,79.97,3,0
11100640,도봉1동,0,8445069.216864066,1.1259367353086132,0.6594454183692203,2.251522123305125,0,1629,10215,8202,7132,1767,15.78,4,0
11100650,도봉2동,0,1118179.2149436572,5.886224031775676,3.466968762667557,9.053288898208129,0,2821,13636,9527,7747,1681,90.28,5,0
11110510,월계1동,0,1140714.9239171862,5.787521174299962,3.888570717088587,10.679102675973663,0,2382,12130,6039,6394,1588,61.21,6,0
11110520,월계2동,0,2003257.4518270672,1.4412630219019094,2.929174496483354,4.444101614958358,0,3246,13638,8607,3696,988,94.61,2,0
11110530,월계3동,0,1133290.9990217355,6.73367727432963,2.0948729467462126,6.44587974130955,0,3605,16109,9004,4438,1148,99.35,9,0
11110560,공릉2동,0,6978055.84259063,1.1944903358407308,2.909648252509953,2.4771496082790145,0,7058,25309,9099,12302,2402,84.94,4,0
11110580,하계1동,0,1525890.4777610328,3.336446477733096,6.695748297924537,6.078836690444744,0,3724,15333,7083,8724,1468,88.61,1,0
11110590,하계2동,0,499641.4303040422,1.958281559446084,3.456255115580125,11.02973854146162,0,3682,12345,5283,1545,719,100.0,2,0
11110600,중계본동,0,2181556.3382772817,1.761908988370026,1.561156304519286,6.521974014626096,0,5337,13457,4272,6001,1547,81.99,0,0
11110610,중계1동,0,622972.9598422882,5.020124691710212,4.067624412785388,9.45892893670072,0,6898,15285,4143,4220,1273,99.93,0,0
11110640,중계4동,0,1518104.798449378,2.2080976423586587,2.177078512191866,3.624250555943992,0,2801,10573,5745,4143,1279,94.99,1,0
11110650,상계1동,0,5398483.701445269,1.8222964270719144,1.4316589784451583,2.723548759999715,0,4727,20735,11382,9184,2603,80.94,3,0
11110660,상계2동,0,622648.9470855747,14.761341324190516,4.134994295682208,13.75778334254137,0,2262,11292,5548,10794,3198,64.89,3,0
11110690,상계5동,0,906196.8807098538,5.434379384180177,2.1207948878417686,13.400286033058324,0,2537,12852,7623,5867,2527,55.68,3,0
11110720,상계8동,0,665840.2223766204,1.9803423651498115,4.483360360108374,8.097118866907255,0,3642,13791,4410,2054,733,100.0,2,0
11110730,상계9동,0,718895.6152777761,2.0979945261141784,3.3978782574749107,7.040533131555675,0,2761,11547,5357,2626,841,100.0,1,0
11110740,상계10동,0,808596.8881865293,1.7253132875095305,2.6233019228358976,5.452732241118033,0,2697,11122,4366,2382,665,100.0,3,0
11110760,상계3·4동,0,5207882.552876804,0.945027047554705,0.7130987538191891,3.892329847352189,0,3585,14837,9069,5383,1713,63.24,3,0
11110770,상계6·7동,0,1449188.0867129304,5.559904828290225,4.455133758359127,6.971445655540194,0,4529,19015,7856,15738,2525,100.0,5,0
11110780,중계2·3동,0,918380.4956780896,4.561262497058807,4.7747499534071824,8.844448896923508,0,4195,17844,10461,5458,1758,99.58,3,0
11110790,공릉1동,0,1262293.2058036237,8.732059068582519,2.539966490413067,12.802901590812471,0,3929,21951,10104,13451,3539,67.48,6,0
11120510,녹번동,0,1792888.489674982,5.478039127273439,1.6930304203935704,13.402160208540051,0,4215,21361,10535,10719,2606,40.8,4,0
11120520,불광1동,0,3122614.023352136,2.506389857078788,0.9248388348989202,8.327404471204444,0,4221,21613,11605,6853,2257,55.51,5,0
11120550,갈현1동,0,960364.3933502928,6.441881779671876,1.312582568520579,23.794549794955323,0,1417,8626,4439,4635,1574,19.98,2,0
11120560,갈현2동,0,984441.1117190326,6.851330399545678,3.885986250781986,22.665915148721176,0,3291,16408,7742,6370,2117,16.3,3,0
11120570,구산동,0,1388754.7637064273,2.574465528977586,3.7738106773822007,16.216243957773973,0,3817,18214,9422,6221,1733,27.3,1,0
11120580,대조동,0,851064.6931701804,10.658308938264751,2.5878534840094183,22.643960438433155,0,2348,17650,7371,7897,3175,32.57,6,0
11120590,응암1동,0,1109043.8321867322,6.10480792198246,2.541785069437016,15.444328566311308,0,4868,19951,7839,8179,2515,58.12,3,0
11120600,응암2동,0,754690.319204595,3.979994380156816,1.0399235321870428,16.409028929852813,0,5323,16139,5882,2969,1257,81.77,2,0
11120650,신사1동,0,807720.0252850907,5.181863617649981,1.803489928995396,22.38585563172346,0,2997,15674,7801,5376,1735,31.87,2,0
11120660,신사2동,0,1045454.2596176866,2.6018113505809946,2.781744231929399,14.620552294167949,0,2189,10978,5767,3442,1146,37.29,1,0
11120670,증산동,0,807136.3723603964,5.739482703385292,1.9796655594826296,17.95512441301311,0,2404,10657,5197,4121,1234,56.01,6,0
11120680,수색동,0,1288994.080472962,3.912991480768203,0.951664293692391,5.077715289340566,0,3210,12695,4536,2820,755,90.07,4,0
11120710,진관동,0,11556755.591425097,1.2649376268277388,0.7771772584382051,2.804914416100408,0,10417,31126,12839,13796,3028,96.92,2,0
11120720,불광2동,0,1395058.3164333142,3.6555730809897815,2.73486379394214,18.9030373231552,0,2246,15607,8885,4616,1734,10.49,3,0
11120730,응암3동,0,752218.7382589733,11.1045655099249,3.223450398836161,24.47994969087337,0,1975,13444,8025,5664,2203,14.83,3,0
11120740,역촌동,0,1156690.8217913862,7.841630218642185,2.177990085928293,29.63868614429097,0,4875,26083,12846,8363,3172,12.82,3,0
11130520,천연동,0,982085.8037135936,4.310538707990881,3.191697446628298,7.820380860198512,0,2274,9566,4746,3110,1068,85.34,2,0
11130620,홍제1동,0,1234716.3205751714,3.1834141910063103,1.517110295664139,12.12305157700129,0,3208,14494,7000,4828,1478,65.87,2,0
11130640,홍제3동,0,1191622.6020923266,3.8945099924366207,1.9916590354530608,10.51749038850068,0,2105,10072,5513,4003,1415,59.17,1,0
11130650,홍제2동,0,699457.7423128673,2.811000522216038,0.912807222305684,9.249663885213591,0,1524,7519,4140,1994,760,82.34,2,0
11130660,홍은1동,0,1613942.233830091,1.908503410848263,1.008438758618675,9.50665278792919,0,2754,12700,6722,2738,1227,72.92,2,0
11130680,홍은2동,0,2073551.3296412888,3.1181906153161703,1.8925013714524703,12.337773061028908,0,3667,16974,7883,6424,1941,35.24,2,0
11130690,남가좌1동,0,475186.4455984536,5.237623615571773,2.379760028676766,9.77503041859725,0,3809,9586,3299,2825,926,97.58,1,0
11130700,남가좌2동,0,783220.5066193886,6.9793591294272845,4.3041981712264334,19.95098967435463,0,4682,17371,7028,5530,1785,67.39,0,0
11130710,북가좌1동,0,577555.0412676766,3.740830543373488,2.822681543123582,15.583876083629544,0,3067,9973,4528,3269,877,79.09,4,0
11130720,북가좌2동,0,824237.078308568,6.479789247230864,1.5582948179838,30.71267035271274,0,3322,17908,9444,4951,2042,18.77,2,0
11130730,충현동,0,1115171.262562828,8.152002656547126,4.319782901985068,16.504758364591293,0,2308,12313,5061,23250,2540,48.4,5,0
11130740,북아현동,0,458603.463849287,7.68392203441204,4.338740864420019,18.79075154450988,0,2248,9743,3450,2760,1017,79.37,5,0
11130750,신촌동,0,2718268.2848514514,8.521381640335173,8.025158135190761,5.778155438266022,0,1345,15940,2955,36521,4969,28.93,7,0
11130760,연희동,0,2927088.2460902976,4.10925786787364,2.162543991898369,15.777386245725324,0,3333,22326,8331,12974,3139,29.98,4,0
11140590,용강동,0,790015.9806621224,9.36949365733262,1.7455952360680045,9.325521875123632,0,4036,12837,4373,18811,3282,83.56,6,0
11140600,대흥동,0,847570.4840706903,9.6535946210724,6.605879716931326,10.427699642597087,0,1412,10124,2875,9443,1910,57.2,5,0
11140610,염리동,0,501459.5502321295,7.432469941528638,5.147768405271659,15.285165619826564,0,2971,10779,3091,5196,1025,72.82,9,0
11140630,신수동,0,797289.6461760341,6.139744708327815,2.6714882507545705,13.26051045589424,0,3232,13945,4915,6817,2068,69.9,4,0
11140660,서교동,0,1677742.208858603,22.718522638795623,1.2704933207403564,13.804856736156385,0,1637,17804,4620,65165,12668,29.96,9,0
11140680,합정동,0,1711131.480088621,5.296643421630511,1.2463557627814392,8.680374885084182,0,1359,11255,3724,14003,3760,17.75,4,0
11140690,망원1동,0,1100198.2831516492,5.65209044086113,0.6566479950021352,14.02065092255898,0,1832,12535,4792,6576,2715,21.63,1,0
11140700,망원2동,0,675915.0220603489,7.899173134870033,1.519135471402987,17.125268917923396,0,2215,11184,4523,4873,1851,42.84,2,0
11140710,연남동,0,646962.683424097,10.275834803539537,1.8560508031309373,26.5412372921656,0,1136,9860,3231,9158,3042,15.54,4,0
11140720,성산1동,0,858622.7767544005,7.503786902534869,3.1383977065127104,20.289526550386245,0,1967,12229,4370,13021,2510,10.37,3,0
11140730,성산2동,0,1977273.225923417,4.633447974110359,1.9532858793273755,7.500124820674767,0,4754,24915,9029,12736,3261,75.67,6,0
11140740,상암동,0,8396291.145079477,2.9088370424747425,0.7507074622815395,1.2732965452355325,0,5608,17893,6160,48844,3648,90.72,5,0
11140750,도화동,0,624554.4931728917,10.810126601123038,1.7820226291793404,14.210631404437429,0,2723,12367,5550,20594,2893,83.36,5,0
11140760,서강동,0,1477486.1303479704,5.264766966521655,2.896138191672708,9.551228836794202,0,3263,16280,5029,10953,2581,70.13,7,0
