dong_code,dong_name,sido,sigungu,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,population_year,business_year
1122054,서초4동,서울특별시,서초구,6586,17588,6110,29297,4180,2023,2023
1122055,잠원동,서울특별시,서초구,5122,16422,5268,17138,3235,2023,2023
1122056,반포본동,서울특별시,서초구,44,137,49,949,229,2023,2023
1122057,반포1동,서울특별시,서초구,6966,20891,5951,11439,2510,2023,2023
1122058,반포2동,서울특별시,서초구,5942,12842,4521,2617,569,2023,2023
1122059,반포3동,서울특별시,서초구,5158,13886,4728,7367,1410,2023,2023
1122060,반포4동,서울특별시,서초구,3522,10729,4222,28826,4063,2023,2023
1122061,방배본동,서울특별시,서초구,3931,11863,4620,9270,2240,2023,2023
1122062,방배1동,서울특별시,서초구,2232,10050,4230,23145,2676,2023,2023
1122063,방배2동,서울특별시,서초구,2442,10560,5047,16664,2634,2023,2023
1122064,방배3동,서울특별시,서초구,2689,8847,4346,12585,1906,2023,2023
1122065,방배4동,서울특별시,서초구,3885,13756,5141,13760,3228,2023,2023
1122066,양재1동,서울특별시,서초구,7160,24082,10746,49549,5382,2023,2023
1122067,양재2동,서울특별시,서초구,2440,14082,4774,51197,7134,2023,2023
1122068,내곡동,서울특별시,서초구,2991,9352,4853,10233,1325,2023,2023
1123051,신사동,서울특별시,강남구,2347,8997,4098,27934,5847,2023,2023
1123052,논현1동,서울특별시,강남구,1369,15495,4176,49670,8020,2023,2023
1123053,논현2동,서울특별시,강남구,2080,13911,4416,68183,8291,2023,2023
1123058,삼성1동,서울특별시,강남구,1776,7241,3133,71426,7462,2023,2023
1123059,삼성2동,서울특별시,강남구,5524,19649,5420,48075,5954,2023,2023
1123060,대치1동,서울특별시,강남구,6873,13070,3946,7798,1377,2023,2023
1123063,대치4동,서울특별시,강남구,2807,12811,3020,32608,5484,2023,2023
1123064,역삼1동,서울특별시,강남구,2143,26570,5418,171515,19243,2023,2023
1123065,역삼2동,서울특별시,강남구,7985,23169,5244,42557,5600,2023,2023
1123066,도곡1동,서울특별시,강남구,3805,12242,4519,19183,2286,2023,2023
1123067,도곡2동,서울특별시,강남구,7205,18218,7226,21716,2793,2023,2023
1123068,개포1동,서울특별시,강남구,2228,6320,3338,1116,254,2023,2023
1123071,개포4동,서울특별시,강남구,3689,14201,5313,10653,2827,2023,2023
1123072,일원본동,서울특별시,강남구,5025,12730,5050,10089,707,2023,2023
1123073,일원1동,서울특별시,강남구,1575,8215,4768,5804,1234,2023,2023
1123074,일원2동,서울특별시,강남구,2624,9388,4820,9337,749,2023,2023
1123075,수서동,서울특별시,강남구,1013,6456,6558,17682,1812,2023,2023
1123076,세곡동,서울특별시,강남구,8709,26701,10121,9536,2437,2023,2023
1123077,압구정동,서울특별시,강남구,4479,14073,7028,38685,5746,2023,2023
1123078,청담동,서울특별시,강남구,3864,15262,5503,43007,6336,2023,2023
1123079,대치2동,서울특별시,강남구,8923,21347,7965,58795,5599,2023,2023
1123080,개포2동,서울특별시,강남구,8770,25034,7880,4240,1294,2023,2023
1124051,풍납1동,서울특별시,송파구,1231,6493,4064,2105,724,2023,2023
1124052,풍납2동,서울특별시,송파구,3440,14382,5886,16221,1621,2023,2023
1124053,거여1동,서울특별시,송파구,1339,7002,3686,3457,1081,2023,2023
1124054,거여2동,서울특별시,송파구,3522,13578,6461,4829,1257,2023,2023
1124055,마천1동,서울특별시,송파구,2021,9699,6262,2867,1167,2023,2023
1124056,마천2동,서울특별시,송파구,1633,9590,6361,4307,1411,2023,2023
1124057,방이1동,서울특별시,송파구,2338,9168,3618,7796,1771,2023,2023
1124058,방이2동,서울특별시,송파구,2027,18675,5538,22550,4894,2023,2023
1124059,오륜동,서울특별시,송파구,3619,9576,4601,5009,780,2023,2023
1124060,오금동,서울특별시,송파구,5217,21655,10541,18895,3230,2023,2023
1124061,송파1동,서울특별시,송파구,2097,15935,5334,13205,2926,2023,2023
1124062,송파2동,서울특별시,송파구,2983,10881,4684,3904,1186,2023,2023
1124063,석촌동,서울특별시,송파구,2813,20809,7144,14722,3546,2023,2023
1124064,삼전동,서울특별시,송파구,2820,19893,6362,10704,2555,2023,2023
1124065,가락본동,서울특별시,송파구,2967,15709,6511,27038,4737,2023,2023
1124066,가락1동,서울특별시,송파구,5719,15857,5892,12851,3808,2023,2023
1124067,가락2동,서울특별시,송파구,5255,18817,7139,11767,3166,2023,2023
1124068,문정1동,서울특별시,송파구,2439,11969,5113,7514,1783,2023,2023
1124069,문정2동,서울특별시,송파구,2902,19918,5969,97117,11426,2023,2023
1124071,잠실본동,서울특별시,송파구,2449,19326,5975,22363,4282,2023,2023
1124075,잠실4동,서울특별시,송파구,4931,11834,4444,1645,582,2023,2023
1124077,잠실6동,서울특별시,송파구,2947,9127,4432,63129,3034,2023,2023
1124078,잠실7동,서울특별시,송파구,1435,4931,3053,1213,339,2023,2023
1124079,잠실2동,서울특별시,송파구,9111,20260,5533,3929,1188,2023,2023
1124080,잠실3동,서울특별시,송파구,6580,18570,8662,8305,1842,2023,2023
1124081,장지동,서울특별시,송파구,4332,16948,7221,10313,1654,2023,2023
1124082,위례동,서울특별시,송파구,12600,26303,6008,6902,1648,2023,2023
1125053,명일1동,서울특별시,강동구,4367,14515,6396,7309,2558,2023,2023
1125054,명일2동,서울특별시,강동구,3313,9526,4197,5589,1474,2023,2023
1125055,고덕1동,서울특별시,강동구,6081,13144,4760,2811,999,2023,2023
1125056,고덕2동,서울특별시,강동구,4758,13124,4891,5860,1320,2023,2023
1125058,암사2동,서울특별시,강동구,2127,8986,3761,3514,1052,2023,2023
1125059,암사3동,서울특별시,강동구,3442,9535,4195,2782,1210,2023,2023
1125061,천호1동,서울특별시,강동구,2646,15157,8168,5465,2066,2023,2023
1125063,천호3동,서울특별시,강동구,2198,16672,7184,9135,2299,2023,2023
1125065,성내1동,서울특별시,강동구,2900,11664,4827,19343,2788,2023,2023
1125066,성내2동,서울특별시,강동구,1878,14862,6765,6560,2361,2023,2023
1125067,성내3동,서울특별시,강동구,2471,13741,6225,9030,2951,2023,2023
1125070,둔촌1동,서울특별시,강동구,5,34,13,205,22,2023,2023
1125071,둔촌2동,서울특별시,강동구,3369,14256,6672,9432,1830,2023,2023
1125072,암사1동,서울특별시,강동구,4032,20083,9614,6285,2332,2023,2023
1125073,천호2동,서울특별시,강동구,3076,20476,9234,14701,4229,2023,2023
1125074,길동,서울특별시,강동구,4622,27129,12924,19527,5177,2023,2023
1125075,강일동,서울특별시,강동구,6789,18514,8796,4894,1330,2023,2023
1125076,상일1동,서울특별시,강동구,9335,22059,7923,7003,1638,2023,2023
1125077,상일2동,서울특별시,강동구,2344,6733,2659,17923,468,2023,2023
2301052,연안동,인천광역시,중구,422,2674,2337,12289,2357,2023,2023
2301053,신포동,인천광역시,중구,510,2401,1750,10357,1858,2023,2023
2301054,신흥동,인천광역시,중구,1901,7967,4242,14790,2369,2023,2023
2301056,도원동,인천광역시,중구,289,1730,1650,952,338,2023,2023
2301057,율목동,인천광역시,중구,198,1448,1305,856,218,2023,2023
2301058,동인천동,인천광역시,중구,375,2634,2373,3822,1395,2023,2023
2301063,용유동,인천광역시,중구,148,1511,1958,2774,982,2023,2023
2301064,운서동,인천광역시,중구,5014,26575,5031,54243,3786,2023,2023
2301065,영종동,인천광역시,중구,3301,14328,5295,4991,1949,2023,2023
2301066,영종1동,인천광역시,중구,13868,32264,6528,7659,3298,2023,2023
2301067,개항동,인천광역시,중구,546,3564,2821,4042,865,2023,2023
2302051,만석동,인천광역시,동구,806,3345,2277,3267,653,2023,2023
2302052,화수1·화평동,인천광역시,동구,570,2660,2347,1215,436,2023,2023
2302053,화수2동,인천광역시,동구,672,3357,3039,3832,331,2023,2023
2302055,송현1·2동,인천광역시,동구,1374,5364,3134,1690,785,2023,2023
2302057,송현3동,인천광역시,동구,200,1391,1302,7186,1663,2023,2023
2302058,송림1동,인천광역시,동구,916,4083,1494,794,190,2023,2023
2302059,송림2동,인천광역시,동구,84,584,759,1661,305,2023,2023
2302060,송림3·5동,인천광역시,동구,755,3035,1830,1711,382,2023,2023
2302061,송림4동,인천광역시,동구,1018,3703,1333,7589,3300,2023,2023
2302063,송림6동,인천광역시,동구,909,2950,1917,4314,874,2023,2023
2302064,금창동,인천광역시,동구,179,999,1096,1583,425,2023,2023
2304051,옥련1동,인천광역시,연수구,2574,10126,5146,6831,2451,2023,2023
2304052,선학동,인천광역시,연수구,2010,10180,5675,3789,1194,2023,2023
2304053,연수1동,인천광역시,연수구,1783,10670,4929,4128,1800,2023,2023
2304054,연수2동,인천광역시,연수구,2511,11930,5428,10438,2023,2023,2023
2304055,연수3동,인천광역시,연수구,1720,8391,5049,2718,476,2023,2023
2304056,청학동,인천광역시,연수구,2379,13209,7561,7416,2048,2023,2023
2304057,동춘1동,인천광역시,연수구,4486,14498,5339,4682,1436,2023,2023
2304058,동춘2동,인천광역시,연수구,2728,10462,4201,4624,1222,2023,2023
2304059,동춘3동,인천광역시,연수구,3767,10229,3924,4628,905,2023,2023
2304060,옥련2동,인천광역시,연수구,3093,11102,5042,3571,1262,2023,2023
2304064,송도1동,인천광역시,연수구,7937,23486,6420,37096,4312,2023,2023
2304065,송도3동,인천광역시,연수구,12085,30874,5599,36076,5890,2023,2023
2304066,송도2동,인천광역시,연수구,10730,21702,4244,13970,3932,2023,2023
2304068,송도4동,인천광역시,연수구,8915,20589,3509,11017,2640,2023,2023
2304069,송도5동,인천광역시,연수구,11724,29426,5034,3943,1601,2023,2023
2305051,구월1동,인천광역시,남동구,5327,18571,7313,16141,3742,2023,2023
2305052,구월2동,인천광역시,남동구,7343,20479,7829,4678,1334,2023,2023
2305053,구월3동,인천광역시,남동구,2800,20484,5605,37329,6312,2023,2023
2305054,구월4동,인천광역시,남동구,1154,7693,4659,5322,1860,2023,2023
2305055,간석1동,인천광역시,남동구,1822,9907,5167,6065,1831,2023,2023
2305056,간석2동,인천광역시,남동구,3142,11821,5835,4747,1554,2023,2023
2305057,간석3동,인천광역시,남동구,2946,15152,7793,8331,2644,2023,2023
2305058,간석4동,인천광역시,남동구,3551,16823,7845,7474,2245,2023,2023
2305059,만수1동,인천광역시,남동구,1468,8800,5678,7327,1404,2023,2023
2305060,만수2동,인천광역시,남동구,3474,13121,6383,3450,1508,2023,2023
2305061,만수3동,인천광역시,남동구,2439,9472,4665,2011,907,2023,2023
2305062,만수4동,인천광역시,남동구,2550,10836,5897,1701,655,2023,2023
2305063,만수5동,인천광역시,남동구,1311,8009,5261,4056,1539,2023,2023
2305064,만수6동,인천광역시,남동구,2829,12652,7214,8863,2032,2023,2023
2305067,남촌도림동,인천광역시,남동구,2507,11372,6191,19596,3241,2023,2023
2305072,논현1동,인천광역시,남동구,5529,18305,6988,7435,2762,2023,2023
2305073,논현2동,인천광역시,남동구,4638,18931,7844,22643,4264,2023,2023
2305074,논현고잔동,인천광역시,남동구,8876,24104,7008,66665,9579,2023,2023
2305075,장수서창동,인천광역시,남동구,3203,10336,5439,5349,1468,2023,2023
2305076,서창2동,인천광역시,남동구,8820,21759,7445,7149,2060,2023,2023
2306051,부평1동,인천광역시,부평구,4134,21882,9025,15012,4446,2023,2023
2306052,부평2동,인천광역시,부평구,1724,8603,4318,1868,767,2023,2023
2306053,부평3동,인천광역시,부평구,1788,8670,4521,3537,1184,2023,2023
2306054,부평4동,인천광역시,부평구,3990,21971,8555,20261,4458,2023,2023
2306055,부평5동,인천광역시,부평구,4843,21592,7091,12255,3770,2023,2023
2306056,부평6동,인천광역시,부평구,1755,8765,4192,5430,1221,2023,2023
2306057,산곡1동,인천광역시,부평구,2276,8938,3577,2216,606,2023,2023
2306058,산곡2동,인천광역시,부평구,5401,16917,7286,4413,1469,2023,2023
2306059,산곡3동,인천광역시,부평구,2540,10829,7217,2573,1062,2023,2023
2306060,산곡4동,인천광역시,부평구,2422,9573,4650,2354,948,2023,2023
2306061,청천1동,인천광역시,부평구,2993,10829,3333,6127,1567,2023,2023
2306062,청천2동,인천광역시,부평구,4869,19889,8695,33854,4465,2023,2023
2306063,갈산1동,인천광역시,부평구,1660,9333,4397,9002,2414,2023,2023
2306064,갈산2동,인천광역시,부평구,2071,9722,5843,2813,1185,2023,2023
2306065,삼산1동,인천광역시,부평구,4960,19194,8522,5536,2041,2023,2023
2306066,부개1동,인천광역시,부평구,1648,8627,5573,3771,1321,2023,2023
2306067,부개2동,인천광역시,부평구,2775,11326,5010,3402,1250,2023,2023
2306068,부개3동,인천광역시,부평구,3884,17465,7265,4417,1682,2023,2023
2306069,일신동,인천광역시,부평구,1647,6458,3634,6281,1313,2023,2023
2306070,십정1동,인천광역시,부평구,3340,15366,5840,6628,1539,2023,2023
2306071,십정2동,인천광역시,부평구,2059,11968,7201,5855,2275,2023,2023
2306072,삼산2동,인천광역시,부평구,5434,16572,5691,10976,2530,2023,2023
2307051,효성1동,인천광역시,계양구,3565,15463,7595,4903,1557,2023,2023
2307052,효성2동,인천광역시,계양구,3633,15680,8014,7523,1966,2023,2023
2307053,계산1동,인천광역시,계양구,1565,10530,5829,8566,2692,2023,2023
2307054,계산2동,인천광역시,계양구,1210,8551,4947,5361,1334,2023,2023
2307055,계산3동,인천광역시,계양구,1851,11158,4984,8130,998,2023,2023
2307056,작전1동,인천광역시,계양구,3572,15663,6873,4671,1611,2023,2023
2307057,작전2동,인천광역시,계양구,1876,10599,5836,7843,2094,2023,2023
2307058,작전서운동,인천광역시,계양구,5258,20863,7098,17010,3092,2023,2023
2307061,계양2동,인천광역시,계양구,3515,19351,9306,6386,2350,2023,2023
2307062,계산4동,인천광역시,계양구,3465,14066,4972,17698,4207,2023,2023
2307063,계양1동,인천광역시,계양구,2475,11169,5726,4482,1351,2023,2023
2307064,계양3동,인천광역시,계양구,4633,14095,5280,4523,1606,2023,2023
2308051,검암경서동,인천광역시,서구,9826,35429,8859,20557,4855,2023,2023
2308053,연희동,인천광역시,서구,4365,23056,10387,19078,3946,2023,2023
2308054,가정1동,인천광역시,서구,8565,25205,7456,8056,2774,2023,2023
2308055,가정2동,인천광역시,서구,3140,11099,2671,944,372,2023,2023
2308056,가정3동,인천광역시,서구,894,5363,2565,777,304,2023,2023
2308058,석남1동,인천광역시,서구,2169,11980,6544,5201,2015,2023,2023
2308059,석남2동,인천광역시,서구,1238,6677,4154,14365,3433,2023,2023
2308060,석남3동,인천광역시,서구,1321,7336,3985,1596,644,2023,2023
2308062,가좌1동,인천광역시,서구,1310,7608,3649,25358,4349,2023,2023
2308063,가좌2동,인천광역시,서구,2603,10617,5325,2778,1055,2023,2023
2308064,가좌3동,인천광역시,서구,1534,8690,5353,13756,2194,2023,2023
2308065,가좌4동,인천광역시,서구,1547,6833,3473,6817,1212,2023,2023
2308073,신현원창동,인천광역시,서구,4814,17224,7700,19682,3809,2023,2023
2308074,청라1동,인천광역시,서구,7372,19431,3505,13310,3836,2023,2023
2308078,청라2동,인천광역시,서구,11924,29224,6390,8636,3277,2023,2023
2308079,청라3동,인천광역시,서구,9088,22384,3916,9978,2255,2023,2023
2308080,검단동,인천광역시,서구,5288,20169,6976,8992,2886,2023,2023
2308081,불로대곡동,인천광역시,서구,4077,13987,5149,4268,1578,2023,2023
2308084,오류왕길동,인천광역시,서구,4291,14342,5632,33111,5699,2023,2023
2308085,당하동,인천광역시,서구,5283,18037,5361,5570,1499,2023,2023
2308086,마전동,인천광역시,서구,4307,13213,4140,4629,1545,2023,2023
2308087,원당동,인천광역시,서구,4683,14214,3859,4904,1744,2023,2023
2308088,아라동,인천광역시,서구,18118,41419,6015,6574,2295,2023,2023
2309052,숭의2동,인천광역시,미추홀구,1746,7804,4250,6864,1747,2023,2023
2309054,숭의4동,인천광역시,미추홀구,1977,8363,4695,2025,870,2023,2023
2309056,용현2동,인천광역시,미추홀구,2971,11472,5061,3339,1311,2023,2023
2309057,용현3동,인천광역시,미추홀구,523,3744,2886,2080,852,2023,2023
2309059,용현5동,인천광역시,미추홀구,7909,27283,10706,8584,3075,2023,2023
2309060,학익1동,인천광역시,미추홀구,4908,16793,7694,8761,2116,2023,2023
2309061,학익2동,인천광역시,미추홀구,2271,9835,5714,7511,1642,2023,2023
2309062,도화1동,인천광역시,미추홀구,2699,12361,6051,4951,1640,2023,2023
2309065,주안1동,인천광역시,미추홀구,1855,13944,4057,11401,2970,2023,2023
2309066,주안2동,인천광역시,미추홀구,2795,12547,6527,3324,1288,2023,2023
2309067,주안3동,인천광역시,미추홀구,1650,7124,3457,2391,625,2023,2023
2309068,주안4동,인천광역시,미추홀구,2291,9879,5532,5832,1525,2023,2023
2309069,주안5동,인천광역시,미추홀구,2062,11800,5957,10355,2186,2023,2023
2309070,주안6동,인천광역시,미추홀구,3150,12261,5619,8499,2192,2023,2023
2309071,주안7동,인천광역시,미추홀구,1135,6024,4449,2939,1275,2023,2023
2309072,주안8동,인천광역시,미추홀구,2432,10917,6123,4815,1315,2023,2023
2309073,관교동,인천광역시,미추홀구,1867,7785,4670,5471,1443,2023,2023
2309074,문학동,인천광역시,미추홀구,1740,9054,3274,3239,1008,2023,2023
2309075,숭의1·3동,인천광역시,미추홀구,2130,9689,3914,7742,3196,2023,2023
2309076,용현1·4동,인천광역시,미추홀구,1380,10307,5566,7329,1681,2023,2023
2309077,도화2·3동,인천광역시,미추홀구,5204,18277,7835,17181,3298,2023,2023
2331011,강화읍,,,3342,10644,8313,10028,2922,2023,2023
2331031,선원면,,,1070,3586,3275,2441,824,2023,2023
2331032,불은면,,,371,1768,2928,2398,545,2023,2023
2331033,길상면,,,656,2937,3639,3052,1248,2023,2023
2331034,화도면,,,320,1614,2618,1699,826,2023,2023
2331035,양도면,,,320,1453,2442,1064,389,2023,2023
2331036,내가면,,,184,995,1850,956,407,2023,2023
2331037,하점면,,,237,1310,2462,915,342,2023,2023
2331038,양사면,,,141,583,1189,426,171,2023,2023
2331039,송해면,,,267,1141,1844,697,267,2023,2023
2331040,교동면,,,141,869,1745,697,292,2023,2023
2331041,삼산면,,,111,677,1312,840,406,2023,2023
2331042,서도면,,,24,112,242,118,47,2023,2023
2332031,북도면,,,71,412,679,625,276,2023,2023
2332032,연평면,,,177,1279,629,475,176,2023,2023
2332033,백령면,,,516,2706,1653,1396,517,2023,2023
2332034,대청면,,,85,589,527,407,141,2023,2023
2332035,덕적면,,,134,659,1147,553,191,2023,2023
2332036,자월면,,,30,358,590,387,211,2023,2023
2332037,영흥면,,,631,3087,2858,3805,1101,2023,2023
3101154,파장동,경기도,수원시 장안구,3303,14757,6798,12695,2275,2023,2023
3101155,율천동,경기도,수원시 장안구,5788,27153,7451,11720,2832,2023,2023
3101156,정자1동,경기도,수원시 장안구,4825,16609,6127,4087,1372,2023,2023
3101157,정자2동,경기도,수원시 장안구,6874,23020,7831,9611,2525,2023,2023
3101158,영화동,경기도,수원시 장안구,1615,10376,6633,8050,2651,2023,2023
3101159,송죽동,경기도,수원시 장안구,2389,11137,4980,8761,2562,2023,2023
3101160,조원1동,경기도,수원시 장안구,3776,16862,7944,5877,1913,2023,2023
3101161,연무동,경기도,수원시 장안구,1662,9933,5654,6925,1389,2023,2023
3101162,정자3동,경기도,수원시 장안구,8369,25119,6153,10069,2454,2023,2023
3101163,조원2동,경기도,수원시 장안구,2781,10230,4700,3613,894,2023,2023
3101252,세류1동,경기도,수원시 권선구,1238,5973,2475,1990,642,2023,2023
3101253,세류2동,경기도,수원시 권선구,2285,14187,6424,5728,1998,2023,2023
3101254,세류3동,경기도,수원시 권선구,1902,10549,5351,5303,1987,2023,2023
3101255,평동,경기도,수원시 권선구,6131,24853,9978,40776,5560,2023,2023
3101256,서둔동,경기도,수원시 권선구,4594,23322,9698,12768,3656,2023,2023
3101257,구운동,경기도,수원시 권선구,2708,14048,6394,6290,1978,2023,2023
3101260,권선1동,경기도,수원시 권선구,2290,16749,5138,14568,3339,2023,2023
3101261,곡선동,경기도,수원시 권선구,4967,24871,5211,9459,3028,2023,2023
3101262,입북동,경기도,수원시 권선구,3441,12470,3737,2641,1102,2023,2023
3101264,권선2동,경기도,수원시 권선구,9276,28768,8461,7667,2292,2023,2023
3101265,금곡동,경기도,수원시 권선구,8585,26795,8647,9852,3107,2023,2023
3101266,호매실동,경기도,수원시 권선구,10417,26791,7443,8028,2921,2023,2023
3101353,지동,경기도,수원시 팔달구,800,5217,3824,5181,1014,2023,2023
3101354,우만1동,경기도,수원시 팔달구,1662,11456,5620,5754,1746,2023,2023
3101355,우만2동,경기도,수원시 팔달구,2400,10986,3416,4981,1168,2023,2023
3101356,인계동,경기도,수원시 팔달구,5719,31613,8276,47946,9130,2023,2023
3101367,매교동,경기도,수원시 팔달구,4121,13911,3422,3702,1292,2023,2023
3101368,매산동,경기도,수원시 팔달구,777,6129,2972,11681,3091,2023,2023
3101369,고등동,경기도,수원시 팔달구,2968,12266,4669,2968,1260,2023,2023
3101370,화서1동,경기도,수원시 팔달구,2943,12087,6184,4875,1915,2023,2023
3101371,화서2동,경기도,수원시 팔달구,3861,15143,5338,5476,1367,2023,2023
3101372,행궁동,경기도,수원시 팔달구,565,5274,3594,8073,3009,2023,2023
3101451,매탄1동,경기도,수원시 영통구,1829,7355,2520,1827,771,2023,2023
3101452,매탄2동,경기도,수원시 영통구,1905,8553,3472,4052,1136,2023,2023
3101453,매탄3동,경기도,수원시 영통구,5950,23103,5459,45811,2546,2023,2023
3101454,매탄4동,경기도,수원시 영통구,2622,13116,4555,2401,1113,2023,2023
3101460,원천동,경기도,수원시 영통구,9262,29818,6367,24527,4348,2023,2023
3101462,광교1동,경기도,수원시 영통구,11212,35845,6015,32061,5300,2023,2023
3101463,광교2동,경기도,수원시 영통구,5848,17790,5074,13110,3411,2023,2023
3101464,영통1동,경기도,수원시 영통구,6636,21431,5128,3750,1331,2023,2023
3101465,영통2동,경기도,수원시 영통구,3767,19084,2542,16848,3206,2023,2023
3101466,영통3동,경기도,수원시 영통구,5712,21478,4434,16347,4225,2023,2023
3101467,망포1동,경기도,수원시 영통구,7042,20244,4398,3837,1370,2023,2023
3101468,망포2동,경기도,수원시 영통구,9202,21052,3208,4411,1376,2023,2023
3102151,신흥1동,경기도,성남시 수정구,958,7502,4205,4156,1366,2023,2023
3102152,신흥2동,경기도,성남시 수정구,4822,17673,6400,3537,1233,2023,2023
3102153,신흥3동,경기도,성남시 수정구,846,6536,3445,4380,1487,2023,2023
3102154,태평1동,경기도,성남시 수정구,1017,8722,4637,4917,1654,2023,2023
3102155,태평2동,경기도,성남시 수정구,1405,8674,4351,4028,1088,2023,2023
3102156,태평3동,경기도,성남시 수정구,1168,7212,4062,2617,1165,2023,2023
3102157,태평4동,경기도,성남시 수정구,1319,7075,3514,2193,731,2023,2023
3102158,수진1동,경기도,성남시 수정구,764,6513,4287,2831,1400,2023,2023
3102159,수진2동,경기도,성남시 수정구,1449,8456,5110,5155,1390,2023,2023
3102160,단대동,경기도,성남시 수정구,1897,8442,4235,3604,1008,2023,2023
3102161,산성동,경기도,성남시 수정구,599,2653,1471,971,301,2023,2023
3102162,양지동,경기도,성남시 수정구,1139,5374,2818,1976,588,2023,2023
3102164,신촌동,경기도,성남시 수정구,879,2864,832,1239,300,2023,2023
3102165,고등동,경기도,성남시 수정구,2111,7466,2299,5291,1340,2023,2023
3102166,시흥동,경기도,성남시 수정구,263,2228,906,16814,1438,2023,2023
3102167,복정동,경기도,성남시 수정구,936,7589,1832,9923,1484,2023,2023
3102168,위례동,경기도,성남시 수정구,9186,26773,9028,17883,4511,2023,2023
3102251,성남동,경기도,성남시 중원구,2856,20378,9196,14022,4578,2023,2023
3102253,금광1동,경기도,성남시 중원구,3348,12311,3908,2528,893,2023,2023
3102254,금광2동,경기도,성남시 중원구,2811,14776,7104,5112,2030,2023,2023
3102255,은행1동,경기도,성남시 중원구,1274,5893,2509,707,331,2023,2023
3102256,은행2동,경기도,성남시 중원구,2383,12916,6876,2649,1284,2023,2023
3102257,상대원1동,경기도,성남시 중원구,2737,14443,7156,46392,6318,2023,2023
3102258,상대원2동,경기도,성남시 중원구,316,1819,1034,4436,852,2023,2023
3102259,상대원3동,경기도,성남시 중원구,1071,6654,4033,1828,1010,2023,2023
3102260,하대원동,경기도,성남시 중원구,2587,11299,5707,5958,1802,2023,2023
3102261,도촌동,경기도,성남시 중원구,4956,15474,6098,9026,2051,2023,2023
3102262,중앙동,경기도,성남시 중원구,2573,10037,4315,1729,932,2023,2023
3102351,분당동,경기도,성남시 분당구,4293,14913,5682,3475,893,2023,2023
3102352,수내3동,경기도,성남시 분당구,3118,8204,2114,2333,734,2023,2023
3102353,수내1동,경기도,성남시 분당구,3311,11123,3404,23859,3498,2023,2023
3102354,수내2동,경기도,성남시 분당구,2982,5750,1623,1889,695,2023,2023
3102355,정자2동,경기도,성남시 분당구,1907,8973,3734,1381,537,2023,2023
3102356,정자3동,경기도,성남시 분당구,3295,10260,3342,7681,670,2023,2023
3102358,서현1동,경기도,성남시 분당구,6061,19059,5901,37303,5423,2023,2023
3102359,서현2동,경기도,성남시 분당구,3268,10708,3783,3221,1190,2023,2023
3102360,이매1동,경기도,성남시 분당구,4818,14769,5258,5363,1299,2023,2023
3102361,이매2동,경기도,성남시 분당구,2549,7368,3229,2299,740,2023,2023
3102362,야탑1동,경기도,성남시 분당구,2286,10132,4390,25254,3727,2023,2023
3102363,야탑3동,경기도,성남시 분당구,3487,16195,7156,13664,2619,2023,2023
3102364,야탑2동,경기도,성남시 분당구,2697,8709,4468,8635,891,2023,2023
3102367,구미동,경기도,성남시 분당구,4070,16732,7871,23169,2632,2023,2023
3102368,운중동,경기도,성남시 분당구,7517,20947,6092,8594,2206,2023,2023
3102371,금곡동,경기도,성남시 분당구,3797,16026,7260,14262,2668,2023,2023
3102372,구미1동,경기도,성남시 분당구,2480,10294,3721,10208,2271,2023,2023
3102374,삼평동,경기도,성남시 분당구,5053,14477,4409,96004,4677,2023,2023
3102375,판교동,경기도,성남시 분당구,6499,15721,4292,6261,1474,2023,2023
3102376,백현동,경기도,성남시 분당구,5002,16272,5574,26195,2420,2023,2023
3102377,정자1동,경기도,성남시 분당구,5048,19526,5674,34858,4184,2023,2023
3102378,정자동,경기도,성남시 분당구,2171,8988,3125,4832,1646,2023,2023
3103052,의정부2동,경기도,의정부시,3171,18630,7773,20008,4664,2023,2023
3103055,호원1동,경기도,의정부시,4352,19051,11080,7528,2065,2023,2023
3103056,장암동,경기도,의정부시,2920,10239,5848,3460,932,2023,2023
3103057,신곡1동,경기도,의정부시,5135,22868,11416,5211,1932,2023,2023
3103058,신곡2동,경기도,의정부시,7161,26244,11996,10920,3679,2023,2023
3103059,송산1동,경기도,의정부시,10706,35009,11578,15262,3703,2023,2023
3103060,자금동,경기도,의정부시,3601,14913,7288,13391,2350,2023,2023
3103064,녹양동,경기도,의정부시,2884,11393,5875,5173,1411,2023,2023
3103065,호원2동,경기도,의정부시,4742,18372,9906,6004,1995,2023,2023
3103067,흥선동,경기도,의정부시,2610,11038,5720,5153,1406,2023,2023
3103068,가능동,경기도,의정부시,2956,13883,7421,6449,2125,2023,2023
3103069,의정부1동,경기도,의정부시,3973,25474,9519,19314,6524,2023,2023
3103070,송산2동,경기도,의정부시,5804,19339,6869,5786,1941,2023,2023
3103071,송산3동,경기도,의정부시,10624,27092,7740,12952,3703,2023,2023
3104151,안양1동,경기도,안양시 만안구,1636,7319,2928,7022,2230,2023,2023
3104152,안양2동,경기도,안양시 만안구,2717,13779,6487,6827,2038,2023,2023
3104153,안양3동,경기도,안양시 만안구,1716,8886,5085,4954,1346,2023,2023
3104154,안양4동,경기도,안양시 만안구,603,3855,2280,5280,1708,2023,2023
3104155,안양5동,경기도,안양시 만안구,1049,5563,3400,4870,978,2023,2023
