시도,시군구명칭,읍면동명칭,행정구역코드,아파트수,전체주택수,아파트비율_퍼센트
인천,서구,마전동,23080860,5942,6975,85.19
인천,서구,원당동,23080870,6274,7809,80.34
인천,서구,아라동,23080880,26072,26086,99.95
인천,미추홀구,숭의2동,23090520,1103,3608,30.57
인천,미추홀구,숭의4동,23090540,898,5098,17.61
인천,미추홀구,용현2동,23090560,7883,9266,85.07
인천,미추홀구,용현3동,23090570,216,2708,7.98
인천,미추홀구,용현5동,23090590,11658,14824,78.64
인천,미추홀구,학익1동,23090600,10588,12217,86.67
인천,미추홀구,학익2동,23090610,5127,6896,74.35
인천,미추홀구,도화1동,23090620,3211,7019,45.75
인천,미추홀구,주안1동,23090650,3570,5787,61.69
인천,미추홀구,주안2동,23090660,3449,8958,38.5
인천,미추홀구,주안3동,23090670,2380,5183,45.92
인천,미추홀구,주안4동,23090680,3889,7636,50.93
인천,미추홀구,주안5동,23090690,4519,8260,54.71
인천,미추홀구,주안6동,23090700,4254,6689,63.6
인천,미추홀구,주안7동,23090710,2146,5012,42.82
인천,미추홀구,주안8동,23090720,4411,7289,60.52
인천,미추홀구,관교동,23090730,3667,4470,82.04
인천,미추홀구,문학동,23090740,285,4869,5.85
인천,미추홀구,숭의1·3동,23090750,3187,4550,70.04
인천,미추홀구,용현1·4동,23090760,570,6666,8.55
인천,미추홀구,도화2·3동,23090770,6957,11516,60.41
인천,강화군,강화읍,23510110,1066,8272,12.89
인천,강화군,선원면,23510310,1328,3198,41.53
인천,강화군,불은면,23510320,0,1947,0
인천,강화군,길상면,23510330,64,2614,2.45
인천,강화군,화도면,23510340,0,1785,0
인천,강화군,양도면,23510350,0,1634,0
인천,강화군,내가면,23510360,0,1237,0
인천,강화군,하점면,23510370,12,1635,0.73
인천,강화군,양사면,23510380,0,817,0
인천,강화군,송해면,23510390,0,1321,0
인천,강화군,교동면,23510400,0,1155,0
인천,강화군,삼산면,23510410,0,838,0
인천,강화군,서도면,23510420,0,329,0
인천,옹진군,북도면,23520310,0,785,0
인천,옹진군,연평면,23520320,138,684,20.18
인천,옹진군,백령면,23520330,180,1790,10.06
인천,옹진군,대청면,23520340,0,508,0
인천,옹진군,덕적면,23520350,0,825,0
인천,옹진군,자월면,23520360,0,581,0
인천,옹진군,영흥면,23520370,71,2342,3.03
경기,수원시 장안구,파장동,31011540,4507,8115,55.54
경기,수원시 장안구,율천동,31011550,9811,14141,69.38
경기,수원시 장안구,정자1동,31011560,11334,12141,93.35
경기,수원시 장안구,정자2동,31011570,9198,12248,75.1
경기,수원시 장안구,영화동,31011580,788,5512,14.3
경기,수원시 장안구,송죽동,31011590,2496,6084,41.03
경기,수원시 장안구,조원1동,31011600,4666,9420,49.53
경기,수원시 장안구,연무동,31011610,2252,6222,36.19
경기,수원시 장안구,정자3동,31011620,11865,12133,97.79
경기,수원시 장안구,조원2동,31011630,5900,5926,99.56
경기,수원시 권선구,세류1동,31012520,2595,3755,69.11
경기,수원시 권선구,세류2동,31012530,1482,7894,18.77
경기,수원시 권선구,세류3동,31012540,1552,5866,26.46
경기,수원시 권선구,평동,31012550,11603,14738,78.73
경기,수원시 권선구,서둔동,31012560,4261,12924,32.97
경기,수원시 권선구,구운동,31012570,4492,7042,63.79
경기,수원시 권선구,권선1동,31012600,3911,7934,49.29
경기,수원시 권선구,곡선동,31012610,8025,9254,86.72
경기,수원시 권선구,입북동,31012620,7302,7831,93.24
경기,수원시 권선구,권선2동,31012640,15729,16141,97.45
경기,수원시 권선구,금곡동,31012650,14932,15491,96.39
경기,수원시 권선구,호매실동,31012660,14705,15869,92.66
경기,수원시 팔달구,지동,31013530,420,3052,13.76
경기,수원시 팔달구,우만1동,31013540,3042,6946,43.79
경기,수원시 팔달구,우만2동,31013550,5442,6255,87
경기,수원시 팔달구,인계동,31013560,11066,15500,71.39
경기,수원시 팔달구,매교동,31013670,6836,8127,84.11
경기,수원시 팔달구,매산동,31013680,1695,3722,45.54
경기,수원시 팔달구,고등동,31013690,5144,7866,65.4
경기,수원시 팔달구,화서1동,31013700,2899,6943,41.75
경기,수원시 팔달구,화서2동,31013710,7897,8381,94.23
경기,수원시 팔달구,행궁동,31013720,40,2676,1.49
경기,수원시 영통구,매탄1동,31014510,2730,3725,73.29
경기,수원시 영통구,매탄2동,31014520,2383,3788,62.91
경기,수원시 영통구,매탄3동,31014530,8956,9965,89.87
경기,수원시 영통구,매탄4동,31014540,6122,6856,89.29
경기,수원시 영통구,원천동,31014600,12355,13668,90.39
경기,수원시 영통구,광교1동,31014620,11037,12599,87.6
경기,수원시 영통구,광교2동,31014630,8517,8654,98.42
경기,수원시 영통구,영통1동,31014640,11523,11665,98.78
경기,수원시 영통구,영통2동,31014650,8306,8695,95.53
경기,수원시 영통구,영통3동,31014660,8808,9329,94.42
경기,수원시 영통구,망포1동,31014670,9333,9970,93.61
경기,수원시 영통구,망포2동,31014680,10548,10943,96.39
경기,성남시 수정구,신흥1동,31021510,215,2673,8.04
경기,성남시 수정구,신흥2동,31021520,10894,11428,95.33
경기,성남시 수정구,신흥3동,31021530,176,2063,8.53
경기,성남시 수정구,태평1동,31021540,592,3444,17.19
경기,성남시 수정구,태평2동,31021550,626,3822,16.38
경기,성남시 수정구,태평3동,31021560,486,2720,17.87
경기,성남시 수정구,태평4동,31021570,785,3096,25.36
경기,성남시 수정구,수진1동,31021580,82,2645,3.1
경기,성남시 수정구,수진2동,31021590,1899,4117,46.13
경기,성남시 수정구,단대동,31021600,3042,5329,57.08
경기,성남시 수정구,산성동,31021610,0,1654,0
경기,성남시 수정구,양지동,31021620,529,2504,21.13
경기,성남시 수정구,신촌동,31021640,691,1124,61.48
경기,성남시 수정구,고등동,31021650,3524,3974,88.68
경기,성남시 수정구,시흥동,31021660,183,838,21.84
경기,성남시 수정구,복정동,31021670,0,798,0
경기,성남시 수정구,위례동,31021680,14936,15601,95.74
경기,성남시 중원구,성남동,31022510,3007,7323,41.06
경기,성남시 중원구,금광1동,31022530,6392,7085,90.22
경기,성남시 중원구,금광2동,31022540,2740,6625,41.36
경기,성남시 중원구,은행1동,31022550,1257,3764,33.4
경기,성남시 중원구,은행2동,31022560,2354,8664,27.17
경기,성남시 중원구,상대원1동,31022570,4384,8103,54.1
경기,성남시 중원구,상대원2동,31022580,74,741,9.99
경기,성남시 중원구,상대원3동,31022590,38,2403,1.58
경기,성남시 중원구,하대원동,31022600,3923,6027,65.09
경기,성남시 중원구,도촌동,31022610,7700,8277,93.03
경기,성남시 중원구,중앙동,31022620,4189,5624,74.48
경기,성남시 분당구,분당동,31023510,4459,6368,70.02
경기,성남시 분당구,수내3동,31023520,2595,2954,87.85
경기,성남시 분당구,수내1동,31023530,4433,4433,100
경기,성남시 분당구,수내2동,31023540,3020,3020,100
경기,성남시 분당구,정자2동,31023550,6906,6906,100
경기,성남시 분당구,정자3동,31023560,4369,4675,93.45
경기,성남시 분당구,서현1동,31023580,7838,8644,90.68
경기,성남시 분당구,서현2동,31023590,4655,5224,89.11
경기,성남시 분당구,이매1동,31023600,6787,7673,88.45
경기,성남시 분당구,이매2동,31023610,4102,4102,100
경기,성남시 분당구,야탑1동,31023620,4538,4714,96.27
경기,성남시 분당구,야탑3동,31023630,5948,8731,68.13
경기,성남시 분당구,야탑2동,31023640,5049,5167,97.72
경기,성남시 분당구,구미동,31023670,7966,9246,86.16
경기,성남시 분당구,운중동,31023680,8907,11207,79.48
경기,성남시 분당구,금곡동,31023710,7343,8616,85.23
경기,성남시 분당구,구미1동,31023720,3679,4874,75.48
경기,성남시 분당구,삼평동,31023740,7873,7873,100
경기,성남시 분당구,판교동,31023750,6408,7833,81.81
경기,성남시 분당구,백현동,31023760,8237,8490,97.02
경기,성남시 분당구,정자1동,31023770,6082,6082,100
경기,성남시 분당구,정자동,31023780,2814,3658,76.93
경기,의정부시,의정부2동,31030520,4603,11215,41.04
경기,의정부시,호원1동,31030550,8549,12634,67.67
경기,의정부시,장암동,31030560,7638,7783,98.14
경기,의정부시,신곡1동,31030570,12296,14426,85.23
경기,의정부시,신곡2동,31030580,15154,16330,92.8
경기,의정부시,송산1동,31030591,9798,11313,86.61
경기,의정부시,자금동,31030600,6161,8855,69.58
경기,의정부시,녹양동,31030640,5518,6997,78.86
경기,의정부시,호원2동,31030650,9946,11607,85.69
경기,의정부시,흥선동,31030670,2183,5714,38.2
경기,의정부시,가능동,31030680,2742,7299,37.57
경기,의정부시,의정부1동,31030690,10177,14791,68.81
경기,의정부시,송산2동,31030700,9850,10344,95.22
경기,의정부시,송산3동,31030710,15171,15460,98.13
경기,의정부시,고산동,31030721,9813,10228,95.94
경기,안양시 만안구,안양1동,31041510,4120,4314,95.5
경기,안양시 만안구,안양2동,31041520,4163,7367,56.51
경기,안양시 만안구,안양3동,31041530,2006,5292,37.91
경기,안양시 만안구,안양4동,31041540,1063,1855,57.3
경기,안양시 만안구,안양5동,31041550,1167,2653,43.99
경기,안양시 만안구,안양6동,31041560,4732,7359,64.3
경기,안양시 만안구,안양7동,31041570,4903,5194,94.4
경기,안양시 만안구,안양8동,31041580,385,2642,14.57
경기,안양시 만안구,안양9동,31041590,3453,5792,59.62
경기,안양시 만안구,석수1동,31041600,5157,6723,76.71
경기,안양시 만안구,석수2동,31041610,6159,9875,62.37
경기,안양시 만안구,박달1동,31041630,1733,4158,41.68
경기,안양시 만안구,박달2동,31041640,5649,6641,85.06
경기,안양시 만안구,충훈동,31041651,1728,4422,39.08
경기,안양시 동안구,비산1동,31042510,10023,10085,99.39
경기,안양시 동안구,비산2동,31042520,4865,4925,98.78
경기,안양시 동안구,비산3동,31042530,3324,6124,54.28
경기,안양시 동안구,부흥동,31042540,6000,6000,100
경기,안양시 동안구,달안동,31042550,4976,4976,100
경기,안양시 동안구,부림동,31042580,7377,7377,100
경기,안양시 동안구,평촌동,31042590,4333,4547,95.29
경기,안양시 동안구,평안동,31042600,7816,7816,100
경기,안양시 동안구,귀인동,31042610,4071,4302,94.63
경기,안양시 동안구,호계1동,31042620,8746,9031,96.84
경기,안양시 동안구,호계2동,31042630,7133,8026,88.87
경기,안양시 동안구,호계3동,31042640,7305,7823,93.38
경기,안양시 동안구,범계동,31042650,4881,4881,100
경기,안양시 동안구,신촌동,31042660,3668,3804,96.42
경기,안양시 동안구,갈산동,31042670,2333,2601,89.7
경기,안양시 동안구,관양동,31042681,5491,11441,47.99
경기,안양시 동안구,인덕원동,31042691,3663,5938,61.69
경기,부천시 원미구,심곡1동,31051511,930,4103,22.67
경기,부천시 원미구,심곡2동,31051521,2498,5842,42.76
경기,부천시 원미구,심곡3동,31051531,293,3281,8.93
경기,부천시 원미구,원미2동,31051541,1109,3876,28.61
경기,부천시 원미구,소사동,31051551,213,2295,9.28
경기,부천시 원미구,원미1동,31051561,1546,5174,29.88
경기,부천시 원미구,역곡1동,31051571,3071,6168,49.79
경기,부천시 원미구,역곡2동,31051581,2978,6743,44.16
경기,부천시 원미구,춘의동,31051591,1946,4784,40.68
경기,부천시 원미구,도당동,31051601,1841,7151,25.74
경기,부천시 원미구,중동,31051611,4244,6837,62.07
경기,부천시 원미구,상동,31051621,2839,5218,54.41
경기,부천시 원미구,약대동,31051631,4071,5922,68.74
경기,부천시 원미구,중1동,31051641,11257,11257,100
경기,부천시 원미구,중2동,31051651,6908,7306,94.55
경기,부천시 원미구,중3동,31051661,7620,8084,94.26
경기,부천시 원미구,중4동,31051671,7379,7379,100
경기,부천시 원미구,상1동,31051681,8665,8665,100
경기,부천시 원미구,상2동,31051691,7619,8320,91.57
경기,부천시 원미구,상3동,31051701,8998,9240,97.38
경기,부천시 소사구,심곡본1동,31052511,1434,5230,27.42
경기,부천시 소사구,심곡본동,31052521,1747,5176,33.75
경기,부천시 소사구,송내1동,31052531,5009,7256,69.03
경기,부천시 소사구,송내2동,31052541,5742,8829,65.04
경기,부천시 소사구,소사본동,31052551,3246,8595,37.77
경기,부천시 소사구,소사본1동,31052561,7468,9590,77.87
경기,부천시 소사구,범박동,31052571,9055,9180,98.64
경기,부천시 소사구,옥길동,31052581,9775,9998,97.77
경기,부천시 소사구,괴안동,31052591,4894,7163,68.32
경기,부천시 소사구,역곡3동,31052601,4905,8940,54.87
경기,부천시 오정구,성곡동,31053511,6175,13654,45.22
경기,부천시 오정구,고강본동,31053521,2809,10961,25.63
경기,부천시 오정구,고강1동,31053531,1207,5053,23.89
경기,부천시 오정구,원종1동,31053541,3645,8283,44.01
경기,부천시 오정구,원종2동,31053551,3368,8019,42
경기,부천시 오정구,오정동,31053561,3437,7179,47.88
경기,부천시 오정구,신흥동,31053571,1174,6039,19.44
경기,광명시,광명2동,31060520,37,961,3.85
경기,광명시,광명3동,31060530,0,2956,0
경기,광명시,광명4동,31060540,1652,2683,61.57
경기,광명시,광명5동,31060550,1497,3950,37.9
경기,광명시,광명6동,31060560,3407,4652,73.24
경기,광명시,광명7동,31060570,5567,8134,68.44
경기,광명시,철산1동,31060580,3394,3405,99.68
경기,광명시,철산2동,31060590,19,867,2.19
경기,광명시,철산3동,31060600,11545,11627,99.29
경기,광명시,철산4동,31060610,3432,3449,99.51
경기,광명시,하안1동,31060620,6769,7285,92.92
경기,광명시,하안2동,31060630,6158,6158,100
경기,광명시,하안3동,31060640,8239,8239,100
경기,광명시,하안4동,31060650,4779,4779,100
경기,광명시,소하1동,31060660,8617,9128,94.4
경기,광명시,학온동,31060680,0,434,0
경기,광명시,소하2동,31060690,5569,9098,61.21
경기,광명시,일직동,31060700,5404,5558,97.23
경기,평택시,팽성읍,31070110,3522,10466,33.65
경기,평택시,안중읍,31070120,11513,15321,75.15
경기,평택시,포승읍,31070130,5474,8881,61.64
경기,평택시,청북읍,31070140,6854,9010,76.07
경기,평택시,진위면,31070310,1863,4204,44.31
경기,평택시,서탄면,31070320,0,1212,0
경기,평택시,고덕면,31070330,3282,5004,65.59
경기,평택시,오성면,31070340,121,2235,5.41
경기,평택시,현덕면,31070370,814,2364,34.43
경기,평택시,중앙동,31070510,14717,17681,83.24
경기,평택시,서정동,31070520,3757,10282,36.54
경기,평택시,송탄동,31070530,7808,8939,87.35
경기,평택시,지산동,31070550,2837,5051,56.17
경기,평택시,송북동,31070560,4913,7621,64.47
경기,평택시,신장1동,31070570,876,2918,30.02
경기,평택시,신장2동,31070580,324,1777,18.23
경기,평택시,신평동,31070590,4463,7919,56.36
경기,평택시,원평동,31070600,3591,5203,69.02
경기,평택시,통복동,31070610,1331,2157,61.71
경기,평택시,세교동,31070640,12537,14016,89.45
경기,평택시,비전2동,31070650,17559,20198,86.93
경기,평택시,용이동,31070660,6056,8390,72.18
경기,평택시,비전1동,31070670,15729,18510,84.98
경기,평택시,동삭동,31070680,13791,14633,94.25
경기,평택시,고덕동,31070690,18459,19754,93.44
경기,동두천시,생연1동,31080510,1216,2667,45.59
경기,동두천시,생연2동,31080520,3323,4405,75.44
경기,동두천시,중앙동,31080530,147,1659,8.86
경기,동두천시,보산동,31080550,214,1219,17.56
경기,동두천시,불현동,31080560,6061,10141,59.77
경기,동두천시,소요동,31080580,634,3427,18.5
경기,동두천시,상패동,31080600,776,2074,37.42
경기,동두천시,송내동,31080610,8387,9468,88.58
경기,안산시 상록구,일동,31091510,8,7119,0.11
경기,안산시 상록구,본오1동,31091540,147,10273,1.43
경기,안산시 상록구,본오2동,31091550,4193,7858,53.36
경기,안산시 상록구,본오3동,31091560,3953,6351,62.24
경기,안산시 상록구,부곡동,31091570,16,6618,0.24
경기,안산시 상록구,월피동,31091580,4398,11337,38.79
경기,안산시 상록구,성포동,31091620,8790,9122,96.36
경기,안산시 상록구,반월동,31091710,4164,6668,62.45
경기,안산시 상록구,안산동,31091730,763,3357,22.73
경기,안산시 상록구,이동,31091740,709,7064,10.04
경기,안산시 상록구,사동,31091760,3255,10410,31.27
경기,안산시 상록구,사이동,31091770,5685,10205,55.71
경기,안산시 상록구,해양동,31091780,11211,12415,90.3
경기,안산시 단원구,와동,31092590,483,10884,4.44
경기,안산시 단원구,초지동,31092660,15155,15670,96.71
경기,안산시 단원구,선부1동,31092680,6910,7786,88.75
경기,안산시 단원구,선부2동,31092690,3317,7305,45.41
경기,안산시 단원구,선부3동,31092700,8611,11487,74.96
경기,안산시 단원구,대부동,31092720,0,3545,0
경기,안산시 단원구,호수동,31092730,12218,12611,96.88
경기,안산시 단원구,고잔동,31092740,1052,6942,15.15
경기,안산시 단원구,중앙동,31092750,6756,7357,91.83
경기,안산시 단원구,원곡동,31092760,0,5937,0
경기,안산시 단원구,신길동,31092770,6173,7091,87.05
경기,안산시 단원구,백운동,31092780,9050,10409,86.94
경기,고양시 덕양구,주교동,31101510,1462,4012,36.44
경기,고양시 덕양구,흥도동,31101511,8162,8827,92.47
경기,고양시 덕양구,삼송1동,31101512,1999,5490,36.41
경기,고양시 덕양구,삼송2동,31101513,9848,10207,96.48
경기,고양시 덕양구,행신3동,31101514,8258,8258,100
경기,고양시 덕양구,행신4동,31101515,4533,6500,69.74
경기,고양시 덕양구,원신동,31101520,7874,8354,94.25
경기,고양시 덕양구,성사1동,31101540,6261,8276,75.65
경기,고양시 덕양구,성사2동,31101550,3744,3868,96.79
경기,고양시 덕양구,효자동,31101560,8290,9029,91.82
경기,고양시 덕양구,창릉동,31101580,2002,3901,51.32
경기,고양시 덕양구,고양동,31101590,5844,10094,57.9
경기,고양시 덕양구,관산동,31101600,2680,13486,19.87
경기,고양시 덕양구,능곡동,31101610,4548,6305,72.13
경기,고양시 덕양구,화정1동,31101620,10298,10802,95.33
경기,고양시 덕양구,화정2동,31101630,10473,10481,99.92
경기,고양시 덕양구,행주동,31101640,1607,4590,35.01
경기,고양시 덕양구,행신1동,31101650,7171,7688,93.28
경기,고양시 덕양구,행신2동,31101660,10174,10538,96.55
경기,고양시 덕양구,화전동,31101670,8735,10053,86.89
경기,고양시 덕양구,대덕동,31101680,4673,5276,88.57
경기,고양시 일산동구,식사동,31103510,10184,12333,82.58
경기,고양시 일산동구,중산1동,31103511,6769,6977,97.02
경기,고양시 일산동구,중산2동,31103512,7152,8383,85.32
경기,고양시 일산동구,정발산동,31103530,0,4248,0
경기,고양시 일산동구,풍산동,31103540,10206,12556,81.28
경기,고양시 일산동구,백석1동,31103550,7334,8482,86.47
경기,고양시 일산동구,마두1동,31103560,4852,6673,72.71
경기,고양시 일산동구,마두2동,31103570,5288,5288,100
경기,고양시 일산동구,장항1동,31103580,4558,4896,93.1
경기,고양시 일산동구,장항2동,31103590,3456,3456,100
경기,고양시 일산동구,고봉동,31103600,1580,7683,20.56
경기,고양시 일산동구,백석2동,31103610,2708,3091,87.61
경기,고양시 일산서구,일산1동,31104510,8524,9058,94.1
경기,고양시 일산서구,탄현1동,31104511,9535,9722,98.08
경기,고양시 일산서구,탄현2동,31104512,6561,6646,98.72
경기,고양시 일산서구,덕이동,31104513,6779,10145,66.82
경기,고양시 일산서구,가좌동,31104514,4880,5944,82.1
경기,고양시 일산서구,일산2동,31104520,5472,6710,81.55
경기,고양시 일산서구,일산3동,31104530,11297,11297,100
경기,고양시 일산서구,주엽1동,31104550,9604,9604,100
경기,고양시 일산서구,주엽2동,31104560,10445,10445,100
경기,고양시 일산서구,대화동,31104570,4498,7547,59.6
경기,고양시 일산서구,송포동,31104580,4186,5178,80.84
경기,과천시,중앙동,31110510,2668,3071,86.88
경기,과천시,갈현동,31110521,4922,4987,98.7
경기,과천시,원문동,31110522,4875,5046,96.61
경기,과천시,별양동,31110530,3494,4102,85.18
경기,과천시,부림동,31110540,3898,4523,86.18
경기,과천시,과천동,31110550,0,1065,0
경기,과천시,문원동,31110560,0,1124,0
경기,구리시,갈매동,31120510,9430,9686,97.36
경기,구리시,동구동,31120520,11285,12235,92.24
경기,구리시,인창동,31120530,6507,8024,81.09
경기,구리시,교문1동,31120540,695,3620,19.2
경기,구리시,교문2동,31120550,6016,6419,93.72
경기,구리시,수택1동,31120560,3426,4703,72.85
경기,구리시,수택2동,31120570,3838,7730,49.65
경기,구리시,수택3동,31120580,6459,6900,93.61
경기,남양주시,와부읍,31130110,16884,19564,86.3
경기,남양주시,화도읍,31130111,23353,40366,57.85
경기,남양주시,진접읍,31130120,25881,33581,77.07
경기,남양주시,진건읍,31130140,4337,7541,57.51
경기,남양주시,오남읍,31130150,15464,18428,83.92
경기,남양주시,퇴계원읍,31130160,6891,10004,68.88
경기,남양주시,별내면,31130310,5133,5917,86.75
경기,남양주시,수동면,31130340,0,2973,0
경기,남양주시,조안면,31130350,0,1203,0
경기,남양주시,호평동,31130510,16900,19022,88.84
경기,남양주시,평내동,31130520,11192,12011,93.18
경기,남양주시,금곡동,31130530,3497,6891,50.75
경기,남양주시,양정동,31130540,146,725,20.14
경기,남양주시,별내동,31130570,24910,26537,93.87
경기,남양주시,다산1동,31130580,33886,35741,94.81
경기,남양주시,다산2동,31130590,11100,11851,93.66
경기,오산시,중앙동,31140510,10488,12516,83.8
경기,오산시,남촌동,31140530,5221,8133,64.2
경기,오산시,세마동,31140550,9072,10758,84.33
경기,오산시,초평동,31140560,8573,8881,96.53
경기,오산시,신장1동,31140571,10849,11893,91.22
경기,오산시,신장2동,31140572,6216,8430,73.74
경기,오산시,대원1동,31140581,13965,17465,79.96
경기,오산시,대원2동,31140582,8391,9364,89.61
경기,시흥시,대야동,31150510,10983,14478,75.86
경기,시흥시,신천동,31150520,5007,12189,41.08
경기,시흥시,신현동,31150530,2719,3720,73.09
경기,시흥시,은행동,31150540,17158,19103,89.82
경기,시흥시,매화동,31150550,2262,4419,51.19
경기,시흥시,목감동,31150560,13735,15330,89.6
경기,시흥시,과림동,31150590,24,370,6.49
경기,시흥시,정왕2동,31150611,10315,10530,97.96
경기,시흥시,정왕3동,31150620,5223,7392,70.66
경기,시흥시,정왕본동,31150640,2309,6058,38.11
경기,시흥시,정왕1동,31150650,5189,6441,80.56
경기,시흥시,능곡동,31150670,9589,9896,96.9
경기,시흥시,군자동,31150680,4665,9182,50.81
경기,시흥시,월곶동,31150690,7194,7553,95.25
경기,시흥시,연성동,31150700,7618,8033,94.83
경기,시흥시,장곡동,31150710,16955,17151,98.86
경기,시흥시,정왕4동,31150720,7206,7206,100
경기,시흥시,배곧1동,31150740,11783,11918,98.87
경기,시흥시,배곧2동,31150750,9165,9165,100
경기,시흥시,거북섬동,31150760,2905,5802,50.07
경기,군포시,군포1동,31160510,4897,9541,51.33
경기,군포시,군포2동,31160520,11105,13228,83.95
경기,군포시,산본1동,31160540,2708,5408,50.07
경기,군포시,산본2동,31160550,8179,8476,96.5
경기,군포시,금정동,31160560,2206,5903,37.37
경기,군포시,재궁동,31160570,5870,7027,83.53
경기,군포시,오금동,31160580,8279,8279,100
경기,군포시,수리동,31160590,6676,6676,100
경기,군포시,궁내동,31160600,6616,6616,100
경기,군포시,광정동,31160610,7647,7829,97.68
경기,군포시,대야동,31160630,2012,3184,63.19
경기,군포시,송부동,31160640,6287,6636,94.74
경기,의왕시,고천동,31170510,5102,5633,90.57
경기,의왕시,부곡동,31170520,7432,10854,68.47
경기,의왕시,오전동,31170530,10647,11175,95.28
경기,의왕시,내손1동,31170540,5955,6253,95.23
경기,의왕시,내손2동,31170550,6184,6815,90.74
경기,의왕시,청계동,31170560,10457,12773,81.87
경기,하남시,천현동,31180510,0,1211,0
경기,하남시,신장1동,31180520,655,1564,41.88
경기,하남시,신장2동,31180530,14276,15152,94.22
경기,하남시,덕풍1동,31180540,3641,4472,81.42
경기,하남시,덕풍2동,31180550,3357,5086,66
경기,하남시,덕풍3동,31180560,6915,8500,81.35
경기,하남시,춘궁동,31180590,0,308,0
경기,하남시,초이동,31180600,188,675,27.85
경기,하남시,미사3동,31180611,8517,8671,98.22
경기,하남시,미사1동,31180620,12434,12668,98.15
경기,하남시,미사2동,31180630,15938,16287,97.86
경기,하남시,위례동,31180650,9833,9894,99.38
경기,하남시,감북동,31180660,0,818,0
경기,하남시,감일동,31180670,13400,13704,97.78
경기,용인시 처인구,포곡읍,31191110,3966,11055,35.88
경기,용인시 처인구,모현읍,31191120,1549,9436,16.42
경기,용인시 처인구,이동읍,31191130,3148,6867,45.84
경기,용인시 처인구,남사읍,31191140,6436,8557,75.21
경기,용인시 처인구,원삼면,31191340,37,2742,1.35
경기,용인시 처인구,백암면,31191350,218,2804,7.77
경기,용인시 처인구,양지면,31191360,660,7000,9.43
경기,용인시 처인구,중앙동,31191510,6345,10205,62.18
경기,용인시 처인구,유림동,31191530,13050,18726,69.69
경기,용인시 처인구,동부동,31191540,2064,4664,44.25
경기,용인시 처인구,역북동,31191550,9049,11742,77.07
경기,용인시 처인구,삼가동,31191560,3295,4327,76.15
경기,용인시 기흥구,구갈동,31192520,10011,11499,87.06
경기,용인시 기흥구,기흥동,31192540,5697,7986,71.34
경기,용인시 기흥구,서농동,31192550,6713,7770,86.4
경기,용인시 기흥구,구성동,31192560,12276,13565,90.5
경기,용인시 기흥구,마북동,31192570,10336,11338,91.16
경기,용인시 기흥구,보정동,31192590,9359,10578,88.48
경기,용인시 기흥구,상하동,31192600,7030,8127,86.5
경기,용인시 기흥구,신갈동,31192610,10957,13252,82.68
경기,용인시 기흥구,영덕1동,31192630,9958,10967,90.8
경기,용인시 기흥구,영덕2동,31192640,5758,6468,89.02
경기,용인시 기흥구,상갈동,31192650,3462,4075,84.96
경기,용인시 기흥구,보라동,31192660,8996,10558,85.21
경기,용인시 기흥구,동백1동,31192670,8917,10105,88.24
경기,용인시 기흥구,동백2동,31192680,6483,7942,81.63
경기,용인시 기흥구,동백3동,31192690,8442,9211,91.65
경기,용인시 수지구,풍덕천1동,31193510,10615,11752,90.33
경기,용인시 수지구,풍덕천2동,31193520,11947,12121,98.56
경기,용인시 수지구,신봉동,31193530,11706,13376,87.51
경기,용인시 수지구,죽전2동,31193550,5769,6098,94.6
경기,용인시 수지구,동천동,31193560,13031,16019,81.35
경기,용인시 수지구,상현2동,31193580,10229,10535,97.1
경기,용인시 수지구,성복동,31193590,16104,17114,94.1
경기,용인시 수지구,죽전1동,31193600,8951,9274,96.52
경기,용인시 수지구,죽전3동,31193610,8340,9125,91.4
경기,용인시 수지구,상현1동,31193620,6062,6111,99.2
경기,용인시 수지구,상현3동,31193630,8227,8227,100
경기,파주시,문산읍,31200110,14398,18326,78.57
경기,파주시,파주읍,31200120,1161,5587,20.78
경기,파주시,법원읍,31200130,643,3810,16.88
경기,파주시,조리읍,31200150,6464,9866,65.52
경기,파주시,월롱면,31200310,0,1894,0
경기,파주시,탄현면,31200320,952,3714,25.63
경기,파주시,광탄면,31200350,319,3592,8.88
경기,파주시,파평면,31200360,32,1421,2.25
경기,파주시,적성면,31200370,573,2434,23.54
경기,파주시,장단면,31200390,0,169,0
경기,파주시,교하동,31200511,193,2394,8.06
경기,파주시,운정1동,31200512,17404,18140,95.94
경기,파주시,운정3동,31200513,19829,21805,90.94
경기,파주시,운정4동,31200514,0,8748,0
경기,파주시,운정5동,31200515,16247,17284,94
경기,파주시,운정6동,31200516,10184,10192,99.92
경기,파주시,금촌2동,31200520,11011,11182,98.47
경기,파주시,금촌1동,31200530,4028,7713,52.22
경기,파주시,금촌3동,31200540,7681,9264,82.91
경기,파주시,운정2동,31200570,20715,21550,96.13
경기,이천시,장호원읍,31210110,2215,5826,38.02
경기,이천시,부발읍,31210120,8859,13522,65.52
경기,이천시,신둔면,31210310,925,5076,18.22
경기,이천시,백사면,31210320,966,4318,22.37
경기,이천시,호법면,31210330,275,2018,13.63
경기,이천시,마장면,31210340,3000,5595,53.62
경기,이천시,대월면,31210350,2494,4968,50.2
경기,이천시,모가면,31210360,0,1520,0
경기,이천시,설성면,31210370,77,1696,4.54
경기,이천시,율면,31210380,0,1127,0
경기,이천시,창전동,31210510,1794,5189,34.57
