시군구,행정동코드,행정동명,행정동총면적_m2,주거용지비율,상업업무용지비율,공공시설용지비율
서울_은평구,11120550,갈현1동,960364.3933502928,23.794549794955323,6.441881779671876,1.312582568520579
서울_은평구,11120560,갈현2동,984441.1117190326,22.665915148721176,6.851330399545678,3.885986250781986
서울_은평구,11120570,구산동,1388754.7637064273,16.216243957773973,2.574465528977586,3.7738106773822007
서울_은평구,11120580,대조동,851064.6931701804,22.643960438433155,10.658308938264751,2.5878534840094183
서울_은평구,11120590,응암1동,1109043.8321867322,15.444328566311308,6.10480792198246,2.541785069437016
서울_은평구,11120600,응암2동,754690.319204595,16.409028929852813,3.979994380156816,1.0399235321870428
서울_은평구,11120650,신사1동,807720.0252850907,22.38585563172346,5.181863617649981,1.803489928995396
서울_은평구,11120660,신사2동,1045454.2596176866,14.620552294167949,2.6018113505809946,2.781744231929399
서울_은평구,11120670,증산동,807136.3723603964,17.95512441301311,5.739482703385292,1.9796655594826296
서울_은평구,11120680,수색동,1288994.080472962,5.077715289340566,3.912991480768203,0.951664293692391
서울_은평구,11120710,진관동,11556755.591425097,2.804914416100408,1.2649376268277388,0.7771772584382051
서울_은평구,11120720,불광2동,1395058.3164333142,18.9030373231552,3.6555730809897815,2.73486379394214
서울_은평구,11120730,응암3동,752218.7382589733,24.47994969087337,11.1045655099249,3.223450398836161
서울_은평구,11120740,역촌동,1156690.8217913862,29.63868614429097,7.841630218642185,2.177990085928293
서울_서대문구,11130520,천연동,982085.8037135936,7.820380860198512,4.310538707990881,3.191697446628298
서울_서대문구,11130620,홍제1동,1234716.3205751714,12.12305157700129,3.1834141910063103,1.517110295664139
서울_서대문구,11130640,홍제3동,1191622.6020923266,10.51749038850068,3.8945099924366207,1.9916590354530608
서울_서대문구,11130650,홍제2동,699457.7423128673,9.249663885213591,2.811000522216038,0.912807222305684
서울_서대문구,11130660,홍은1동,1613942.233830091,9.50665278792919,1.908503410848263,1.008438758618675
서울_서대문구,11130680,홍은2동,2073551.3296412888,12.337773061028908,3.1181906153161703,1.8925013714524703
서울_서대문구,11130690,남가좌1동,475186.4455984536,9.77503041859725,5.237623615571773,2.379760028676766
서울_서대문구,11130700,남가좌2동,783220.5066193886,19.95098967435463,6.9793591294272845,4.3041981712264334
서울_서대문구,11130710,북가좌1동,577555.0412676766,15.583876083629544,3.740830543373488,2.822681543123582
서울_서대문구,11130720,북가좌2동,824237.078308568,30.71267035271274,6.479789247230864,1.5582948179838
서울_서대문구,11130730,충현동,1115171.262562828,16.504758364591293,8.152002656547126,4.319782901985068
서울_서대문구,11130740,북아현동,458603.463849287,18.79075154450988,7.68392203441204,4.338740864420019
서울_서대문구,11130750,신촌동,2718268.2848514514,5.778155438266022,8.521381640335173,8.025158135190761
서울_서대문구,11130760,연희동,2927088.2460902976,15.777386245725324,4.10925786787364,2.162543991898369
서울_마포구,11140590,용강동,790015.9806621224,9.325521875123632,9.36949365733262,1.7455952360680045
서울_마포구,11140600,대흥동,847570.4840706903,10.427699642597087,9.6535946210724,6.605879716931326
서울_마포구,11140610,염리동,501459.5502321295,15.285165619826564,7.432469941528638,5.147768405271659
서울_마포구,11140630,신수동,797289.6461760341,13.26051045589424,6.139744708327815,2.6714882507545705
서울_마포구,11140660,서교동,1677742.208858603,13.804856736156385,22.718522638795623,1.2704933207403564
서울_마포구,11140680,합정동,1711131.480088621,8.680374885084182,5.296643421630511,1.2463557627814392
서울_마포구,11140690,망원1동,1100198.2831516492,14.02065092255898,5.65209044086113,0.6566479950021352
서울_마포구,11140700,망원2동,675915.0220603489,17.125268917923396,7.899173134870033,1.519135471402987
서울_마포구,11140710,연남동,646962.683424097,26.5412372921656,10.275834803539537,1.8560508031309373
서울_마포구,11140720,성산1동,858622.7767544005,20.289526550386245,7.503786902534869,3.1383977065127104
서울_마포구,11140730,성산2동,1977273.225923417,7.500124820674767,4.633447974110359,1.9532858793273755
서울_마포구,11140740,상암동,8396291.145079477,1.2732965452355325,2.9088370424747425,0.7507074622815395
서울_마포구,11140750,도화동,624554.4931728917,14.210631404437429,10.810126601123038,1.7820226291793404
서울_마포구,11140760,서강동,1477486.1303479704,9.551228836794202,5.264766966521655,2.896138191672708
서울_마포구,11140770,공덕동,1018450.1657506932,17.638950167251284,10.216825422994733,2.090039276518605
서울_마포구,11140780,아현동,743782.7088935665,10.428381756468823,8.019669931746416,3.411484387273086
서울_양천구,11150510,목1동,1432068.1548850827,5.675076424947573,8.55874345837938,2.09863382624081
