자료권역,시도,행정동코드,행정동명,행정동전체면적_m2,상업업무지역면적_m2,상업업무지역비율_pct,공공시설지역면적_m2,공공시설지역비율_pct,주거지역면적_m2,주거지역비율_pct
서울_관악구,서울,1121058,낙성대동,2262854.666174596,46461.88574999795,2.053242147828378,55573.05184999795,2.4558825045510044,316058.92085356486,13.967265577328003
서울_관악구,서울,1121061,중앙동,384734.5044859808,42887.03063392662,11.147175554536041,0.0,0.0,251012.26139999914,65.24298145167941
서울_관악구,서울,1121062,인헌동,1089095.3988644893,14504.526250001836,1.3317957513294538,0.0,0.0,439220.74869641865,40.32895090314019
서울_관악구,서울,1121063,남현동,3281077.0891743945,34204.41254999838,1.042475126928673,49198.951181027245,1.4994756247378205,441210.53100373095,13.447124801165558
서울_관악구,서울,1121064,서원동,647542.904671958,74821.39172197528,11.55466165749734,0.0,0.0,398707.71957942285,61.5724018752713
서울_관악구,서울,1121065,신원동,544985.8931349382,16038.938398793192,2.9430006539310476,0.0,0.0,355989.523704948,65.32086943703791
서울_관악구,서울,1121066,서림동,941267.0889877627,30801.472407352227,3.2723413755468798,0.0,0.0,447393.6120883367,47.53099490278186
서울_관악구,서울,1121068,신사동,641041.842988776,61753.52885000878,9.633307018164494,114.1010063237556,0.01779930710790643,407949.3516499793,63.63849039057534
서울_관악구,서울,1121069,신림동,541248.6290235299,126663.15600000568,23.402028052896775,16821.59462685101,3.107923738707469,258941.39365000642,47.841487213956405
서울_관악구,서울,1121071,난향동,821409.8935243171,17115.30961966627,2.0836502889235757,0.0,0.0,296830.0732811252,36.13665669493642
서울_관악구,서울,1121072,조원동,666617.4717171628,108900.09095002049,16.336219131715975,19833.234499998245,2.9752047225688725,340870.1064999697,51.13428929816537
서울_관악구,서울,1121073,대학동,8405319.648705227,30482.34737334561,0.36265542117772015,23512.847149998663,0.2797376915180213,490497.2974255868,5.835557931471934
서울_관악구,서울,1121078,은천동,776224.673639559,88127.51046606996,11.353350834991891,0.0,0.0,514897.19332307245,66.33352569286734
서울_관악구,서울,1121079,성현동,678233.6594675132,0.0,0.0,33834.0507749915,4.988553767967648,496640.5010426732,73.2255755977357
서울_관악구,서울,1121080,청룡동,1195623.7918733344,144084.6665257078,12.051003627148654,22666.946099997072,1.8958259491041,512001.3505523921,42.82294765564802
서울_관악구,서울,1121081,난곡동,972388.6435223812,22789.444197645917,2.343655939367352,0.0,0.0,518667.71276458865,53.339548566277614
서울_관악구,서울,1121082,삼성동,2604428.7897035293,17555.20402161397,0.674051987561247,12415.01334646993,0.47668853130298766,617108.3172470422,23.69457439906774
