dong_code,dong_name,station_count_지하철,행정동전체면적_m2,주거용지면적_m2,상업업무용지면적_m2,공공시설용지면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,station_count_준고속철도,station_count_일반철도,아파트비율_퍼센트,worker_density,business_density,station_density_지하철,기타지역비율_pct
11030650,이태원1동,2,582461.1004865179,17520141.436809137,10276589.599900909,1405296.0620936248,30.07950474662586,17.643392136087858,2.412686548371745,0,581,4144,2136,6984,1519,0,0,32.21,0.011990500299584818,0.002607899478102712,3.433705698621082e-06,49.864416568914535
11030660,이태원2동,3,873587.4397270826,24176603.201563336,4645669.334397704,1535938.436532944,27.675081053267373,5.3179213930194065,1.7581965658901717,0,973,5735,2546,2155,664,0,0,23.12,0.0024668394965117347,0.0007600841882523396,3.434115308369004e-06,65.24880098782305
11030740,한남동,6,3029614.718166791,46560203.71928124,20743861.193474684,4828226.935785997,15.368358042389843,6.847029448690664,1.5936768813651458,0,2331,13240,5063,17852,2020,0,0,40.07,0.005892498439782883,0.0006667514479252422,1.9804498453225014e-06,76.19093562755435
11030690,서빙고동,4,2819832.46527736,16354195.678261427,4025020.84087302,2592965.3493034807,5.799704727015696,1.4273971558367449,0.9195458883577452,0,2380,8101,2848,4641,372,0,0,61.55,0.0016458424594835107,0.0001319227310768942,1.4185239900741313e-06,91.85335222878982
11030700,보광동,2,714558.4725689037,27126259.66986488,5554123.915361022,2004908.436443178,37.96226720585017,7.772805345647129,2.8058003836066026,0,1337,9079,3869,1988,752,0,0,15.62,0.0027821376084523008,0.0010523981295553974,2.798931195626057e-06,51.4591270648961
11040520,왕십리2동,7,372143.4604807907,9925096.085046804,4054897.5021229456,936775.120948779,26.670080598014753,10.896060075553178,2.5172419253008305,0,2554,11102,3674,2650,717,0,0,77.84,0.007120909760190663,0.0019266763388893229,1.88099503099376e-05,59.91661740113124
11040710,왕십리도선동,7,709747.3358944025,12014183.00558627,10231549.50483352,2766194.9763427046,16.92740838603692,14.415763170058296,3.897436223352397,0,4169,17872,5229,9902,2063,0,0,76.64,0.013951443702683688,0.0029066681840675067,9.862664705997357e-06,64.75939222055239
11040540,마장동,7,1034489.291812161,16082285.29648547,19607785.21205921,4154687.4418179146,15.546110939740531,18.95407266875753,4.016172496614212,0,3124,14864,5316,11518,2669,0,0,60.38,0.011133996350713372,0.0025800170394212527,6.766623932539816e-06,61.48364389488773
11040550,사근동,8,1168326.7093078103,12609906.853063852,7891872.554204893,10511823.619914796,10.793134105899838,6.7548507547863315,8.99733228400013,0,1262,8458,1982,10779,1009,0,0,38.93,0.009226015218203727,0.0008636282916010354,6.8473997351915585e-06,73.4546828553137
11040560,행당1동,9,573130.4000000659,10779917.934980648,9774642.071136124,2637243.443807116,18.80883989922609,17.054830927019403,4.601471922980901,0,2202,10321,3470,8551,1288,0,0,66.39,0.014919815804308791,0.002247307070044407,1.5703232632297874e-05,59.53485725077361
